x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
1,93,53276,44955,9
2,93,37600,37364,19
2,95,44045,162853,23
3,95,47658,42185,18
4,93,63595,148717,11
6,31,998,6385,152
47,12,17376,52206,38
48,10,34913,45884,33
49,0,33200,45708,46
49,12,27797,48593,34
49,13,10239,10017,35
50,13,17389,51130,35
52,13,6601,9229,39
69,39,34072,51256,18
69,41,38252,36816,29
69,42,16907,46369,27
93,56,62419,48271,15
94,54,125360,125221,16
94,56,74534,114319,13
94,57,69703,51041,13
96,54,43848,48096,15
96,56,171116,180095,14
97,54,80245,46814,13
119,118,20446,30361,15
121,118,12331,11310,15
