x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
2,126,89051,93996,4,1,1
3,61,20898,40075,38,8,3
3,62,59190,31429,13,1,1
4,38,38578,27582,91,7,2
6,41,6669,1526,41,2,1
7,44,52961,57558,21,1,1
7,45,26312,27861,106,4,1
10,19,26389,48430,47,2,2
10,56,44075,51519,15,1,1
10,85,36013,43300,26,2,2
11,20,35215.5,80400,30,4,2
12,19,21846,2,14,1,1
12,20,40642.5,91666,33,4,2
12,21,19523,76438,32,4,3
12,114,26207,31097,15,4,1
15,16,7935,1560,51,3,1
15,113,35847,52492,33,1,1
16,124,91178,79430,2,1,1
17,68,5563,8302,30,2,1
18,27,29284,38566,14,1,1
19,113,4576,3394,93,2,1
20,71,8739,11376,46,1,1
21,30,35690,36809,11,1,1
21,31,48020,52362,12,1,1
21,32,22042.333333333332,45858,105,11,3
21,113,26477,15195,16,1,1
22,30,28888,38689,8,3,2
22,31,39465,78679,33,5,4
22,32,59828,65175,11,5,3
22,33,37227,131460,53,23,8
23,31,34665.666666666664,56985,28,10,3
23,32,54460.5,79848,18,4,3
23,33,43533,49700,24,2,1
23,34,27248,44334,67,12,3
24,31,37214.333333333336,121729,39,34,8
24,32,21843,49676,64,36,6
24,35,45899,48946,12,1,1
24,36,3370,129,109,2,1
25,32,28132,87469,29,7,4
26,31,29231,27407,33,25,2
26,33,27796,40408,8,3,2
28,48,19780,51,12,1,1
32,45,677,979,23,1,1
35,38,46418,36523,12,1,1
35,46,2648,1029,27,2,1
39,57,3725,5207,31,1,1
39,58,43154,99625,32,3,2
40,55,9807.5,31280,32,6,3
41,63,79172,70544,14,4,1
45,124,4369,2592,81,1,1
50,68,9219,288,48,1,1
51,55,22005,27350,2,3,1
52,55,23331,12032,2,1,1
52,56,31869,30816,2,12,1
52,58,18747,29705,1,11,2
53,54,27500,34251,2,1,1
53,55,41870,41683,2,1,1
55,53,18141,14934,9,2,2
55,54,84294,90416,2,1,1
56,53,37267,31380,2,20,4
56,54,57577,28112,2,1,1
57,54,39264,37993,3,6,2
57,55,21990,34003,4,13,1
58,55,62188,141627,5,10,5
59,53,36285,47110,7,4,1
59,54,36481,51769,8,20,4
59,55,49167,52592,5,7,3
59,56,29958,39972,3,8,6
59,67,17722,16210,12,7,1
59,71,7259,2016,42,1,1
59,78,24481,21499,35,1,1
59,95,23472,44742,8,1,1
59,96,20171,41339,9,1,1
59,97,20004,28712,49,1,1
60,54,27405,25400,36,8,1
60,55,66918.5,126214,17,2,2
60,56,13612,23920,12,3,1
60,66,32907.5,75594,37,9,2
60,77,57900.5,28883,23,5,4
60,96,477,442,8,1,1
62,52,92888,87945,2,1,1
62,53,372,28843,67,2,1
62,55,52745,61399,2,2,2
62,79,19152,18885,13,1,1
62,83,37022,42524,15,1,1
63,53,88437.5,123248,14,20,7
63,55,11145,14794,120,2,2
63,56,5619,8498,2,1,1
63,57,83311,92051,1,4,2
64,52,26417,7203,2,1,1
64,53,18762,7044,2,6,3
64,54,34945.666666666664,60543,209,22,5
64,55,75357,50259,14,16,8
64,56,33537.666666666664,141174,45,20,12
64,58,54893,48898,3,1,1
64,117,3170,1873,118,79,2
65,52,32992,83050,18,39,11
65,53,45344,104883,17,25,9
65,54,41709.5,101506,12,41,15
65,55,108863.66666666667,227094,14,28,11
65,56,49783,49432,1,1,1
65,57,94109,92697,1,1,1
66,51,40442,42494,4,14,6
66,52,37812,92163,74,17,8
66,53,39983,36934,15,10,8
66,54,31785,57574,132,10,3
66,55,160303.5,137160,12,27,5
67,51,42562,51237,165,3,2
67,52,38408.333333333336,139722,25,51,20
67,53,60858.5,128698,4,9,4
67,54,38310,183353,52,27,7
