x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,1,52864,61269,6,1,1
0,44,105723,86092,18,1,1
0,47,69164,76813,11,2,1
0,48,92612.5,198506,26,6,6
0,60,17847,17806,9,21,1
0,101,25753,25285,5,1,1
0,120,35481,38989,4,2,2
0,122,9349,9285,4,1,1
0,124,66197,93174,3,2,1
0,126,64390,47447,2,2,2
0,127,43357.5,94564,4,12,4
1,39,67864,52083,7,2,2
1,41,66290,83153,4,5,1
1,42,27916.333333333332,52256,55,5,4
1,44,364400,538495,4,1,1
1,45,2484,166302,6,3,1
1,46,175667,283693,4,2,2
1,47,81238,368880,23,105,31
1,48,88116.5,161477,22,49,25
1,49,44878.5,106961,28,10,4
1,50,115815,348693,14,12,6
1,53,32915,64298,5,1,1
1,126,59296,127902,11,12,4
2,39,11232,18747,8,1,1
2,41,11229.5,14505,30,2,2
2,42,61614,76524,4,1,1
2,43,76896,79194,4,11,1
2,45,27322,146655,14,10,2
2,46,68761,132653,13,40,22
2,47,77082.5,140766,11,43,21
2,48,113090,237186,14,46,9
2,49,60755.5,146751,28,18,9
2,50,69391,49550,13,4,3
2,51,77518,45817,4,1,1
2,125,60001,53703,2,3,2
2,126,32083,54948,15,11,5
2,127,40785,103213,4,8,5
3,2,34747,11673,4,1,1
3,3,66856,63107,5,2,1
3,27,78953,185536,12,9,2
3,42,31355,29853,4,4,4
3,43,32673,60604,3,7,1
3,46,29451,43312,14,4,3
3,47,206187,200734,6,1,1
3,48,61408,54474,6,2,2
3,101,51509,111512,6,12,7
3,116,6427,6425,7,5,1
3,127,39461.5,93077,3,14,4
4,27,94315,94857,7,2,2
4,42,35724,162854,11,2,2
4,46,203979,194456,24,1,1
4,47,102286,120105,10,21,2
4,101,54422,71450,4,17,3
4,102,58162,67500,2,1,1
4,117,2454,1663,6,1,1
5,35,12859,11040,36,12,2
5,41,93648,94418,3,1,1
5,42,19523,59366,17,9,5
5,101,61099.5,156405,6,6,4
5,102,31920,43332,14,3,1
6,31,82927,165893,16,58,4
6,41,31134,40426,4,3,3
6,42,57317,68522,4,2,2
6,45,193484,199819,6,1,1
6,99,56210,148394,9,4,2
6,100,71203,203258,24,21,5
6,102,53365.5,135900,5,15,5
7,31,69566,59189,5,4,2
7,40,74444,155371,15,6,2
7,41,17647.5,99613,15,18,8
7,42,10671,17647,4,4,2
7,98,75251,73445,2,4,2
7,99,58884,64396,2,8,2
7,102,61549,147969,5,7,5
7,103,301414,579092,3,2,1
7,122,29987,42784,2,1,1
7,123,24417,23724,5,10,10
8,27,99468,2728,8,1,1
8,30,43307,46959,5,4,1
8,31,65514,60393,5,17,5
8,32,64484,70846,5,12,4
8,36,15797,34720,20,19,5
8,39,44472,46568,7,16,3
8,40,50230,79095,46,10,6
8,41,30152,78954,13,15,8
8,42,19048,19298,25,1,1
8,43,29171,28149,4,1,1
8,97,68007,149414,6,2,2
8,98,78950,93519,3,1,1
8,99,28042.5,62645,7,8,2
9,35,19745,15360,83,2,2
9,36,22174,19810,13,65,9
9,37,14367,12198,18,24,3
9,39,1402,7,39,1,1
9,40,48846.5,95597,12,2,2
9,41,42200,147306,56,5,4
9,42,12494.5,16846,20,12,4
9,43,12678,10486,3,10,2
10,27,46073.5,72589,30,4,3
10,29,94505,93166,6,1,1
10,30,46247,33913,6,1,1
10,39,34636.5,68319,28,3,3
10,40,26516,27929,6,2,2
10,41,49346,92515,8,3,1
10,42,5455,8446,6,2,1
10,43,34323,122348,16,47,20
10,102,62837,78957,3,3,1
11,26,81658,88317,6,3,1
11,27,96539,105169,6,1,1
11,28,96739,111535,7,1,1
11,29,93550,99009,6,1,1
11,40,11289,31449,21,12,7
11,42,34855,39283,6,7,4
11,43,20134,45583,10,29,8
11,123,77407,94045,3,1,1
12,29,35580,10684,4,1,1
12,30,105874,117710,6,11,3
12,40,12479,13422,12,7,4
12,41,12197,11442,21,10,4
12,42,15177,22302,17,9,4
12,43,38843,35909,4,18,2
12,104,10397,2882,9,1,1
13,26,80734,62379,5,1,1
13,27,18933,20046,5,2,1
13,28,18263,8081,5,1,1
13,29,39841,35219,4,6,1
13,42,65203,82916,4,6,3
13,106,36005,55607,3,16,3
13,107,27128,42369,3,6,3
13,112,88655,175313,7,4,3
13,113,70806,92446,4,1,1
14,26,68180,74167,4,2,1
14,27,44841.5,90682,23,12,6
14,29,68593,56693,4,2,1
14,40,91364,89510,3,1,1
14,41,77750,178166,8,5,3
14,80,45448,43018,19,1,1
14,88,14582,14059,19,1,1
14,89,46337,54904,7,1,1
14,106,42734,78519,5,1,1
14,108,56339,58681,11,2,2
14,110,65667,78063,5,1,1
14,113,97067,89756,5,1,1
14,117,37294,73716,9,3,3
15,25,37549,75972,10,4,3
15,26,41221,90691,35,19,3
15,27,46003,48034,5,3,2
15,28,50545,56950,8,1,1
15,36,87020,97202,5,10,2
15,41,45091,40808,3,7,1
15,52,22411,14318,4,5,1
15,80,49083,99278,8,12,7
15,81,70028,44550,3,1,1
15,82,96595,94934,7,8,2
15,86,30148,41482,6,1,1
15,88,56432.5,144832,8,9,4
15,89,39656.5,81125,16,3,2
15,90,63348,44417,4,2,2
15,92,17920,27386,3,1,1
15,110,63459,93088,5,3,1
15,111,61334,64574,3,11,2
15,113,87930,87998,5,1,1
15,114,83371,32037,4,1,1
15,115,51727,41312,4,6,2
15,116,14470,8648,13,1,1
15,120,33638,43692,5,21,5
16,25,100005,103819,5,2,1
16,26,47688,50962,5,1,1
16,27,44651,89740,39,2,2
16,30,34761,65562,7,4,2
16,31,75820,75450,5,3,2
16,51,14436,14566,4,7,1
16,80,48564,134318,28,37,7
16,81,58767,143041,10,35,16
16,82,42664,41095,2,5,2
16,83,67262.33333333333,225602,13,15,8
16,84,40712,42132,3,1,1
16,85,84331.5,179525,9,2,2
16,86,20926,36357,3,1,1
16,87,52604,47935,2,2,1
16,88,68458,64228,6,2,1
16,89,63511.5,107391,9,9,4
16,90,40714.333333333336,134221,14,11,5
16,91,38693,38679,3,2,2
16,92,4200,10257,8,1,1
16,109,57215,54901,3,3,2
16,110,29269,46394,8,20,4
16,111,62497,66701,3,8,1
16,112,44525.5,71139,9,3,3
16,113,51222,115208,6,24,4
16,114,58022,142782,10,12,6
16,115,44147.5,78173,21,5,4
16,119,19317.5,32461,9,14,6
16,120,33120,27658,4,5,1
17,16,28902,23760,4,1,1
17,25,93920,94849,4,1,1
17,30,88817,93967,6,2,1
17,32,9932,5499,6,1,1
17,33,97429,91550,6,3,2
