x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
4,73,22867,9613,23,14,1
8,100,42024,10232,14,1,1
12,76,40348,10868,13,5,1
13,39,850,551,31,1,1
13,76,5570,5417,77,2,1
14,31,1926,624,55,1,1
14,39,784,436,23,2,1
14,97,31614,11940,9,1,1
18,103,30305,11448,15,1,1
39,79,52343,76619,63,2,1
40,77,50579,62408,24,3,2
40,78,54409.666666666664,150621,71,22,11
40,79,45517.666666666664,155642,66,58,26
40,80,33001,95925,49,33,10
41,78,43274,200438,60,27,8
41,79,24434,61781,44,12,5
42,78,52131.5,123292,27,13,8
42,79,43561,114747,30,19,14
43,78,44649,154305,39,12,3
43,79,41213.25,181375,56,8,7
44,78,18927,22367,17,2,2
45,80,10356,532,31,6,1
46,78,10503,605,30,1,1
46,79,201981,203703,16,1,1
47,79,109848,123227,21,2,1
53,51,8403,3973,659,2,2
69,44,17644,366,107,1,1
80,40,9665,627,36,1,1
88,36,5271,356,32,1,1
88,37,10710,654,41,1,1
89,37,13158.5,17846,79,4,3
89,38,4674,620,38,1,1
100,60,131781.5,386548,35,14,11
100,61,41167,64781,17,1,1
100,62,30048,32031,7,1,1
101,59,12185,532,30,1,1
101,60,109883,479250,35,12,4
102,31,1690,510,40,1,1
102,58,86918.5,261857,14,22,6
102,59,38429.666666666664,147405,79,10,4
103,57,30589,64203,28,3,1
103,58,56612.333333333336,233793,57,59,15
103,59,74690,555953,50,32,12
104,55,25840.5,48026,38,3,3
104,57,50647,127051,41,20,10
104,58,51726,163381,81,28,10
104,59,50342,95337,13,6,2
105,53,109879.5,241015,19,15,5
105,54,134578.5,314725,21,4,3
105,55,67472.5,56926,38,3,2
105,56,79752,180135,45,6,4
105,57,50210.333333333336,174959,64,35,16
105,58,57730,115452,43,263,9
105,59,42997.5,90965,30,14,12
106,52,62587,155799,27,8,3
106,53,3284,263035,14,1,1
106,54,49421,107378,8,18,2
106,55,94922,132421,6,3,1
106,56,50326,163737,13,4,1
106,57,81365.66666666667,363408,36,10,5
106,58,198471,196050,7,2,1
106,59,52118.5,115503,46,161,24
107,51,78318,114616,17,16,8
107,52,93382.5,183822,14,16,5
107,53,173565.5,78835,13,6,2
107,56,24444,6200,8,3,1
107,57,25003,27100,6,4,2
107,58,37889,54956,8,5,2
108,50,126057,224144,15,2,2
108,51,75532,51786,23,1,1
108,57,120890,199161,6,2,1
108,59,50884,52680,6,2,1
114,22,7366.5,1135,122,5,2
114,23,113696,340792,59,7,5
114,24,7683,567,42,2,2
115,22,202557,198253,19,1,1
115,23,24713,42164,47,8,5
115,24,56955.5,91549,82,5,3
116,22,10641,597,31,2,1
116,24,410,662,41,1,1
117,22,2117,381,43,6,2
123,35,14140,21437,14,5,2
127,5,772,609,69,4,1
