x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
11,54,3449,7788,39,1,1
44,40,10223,14480,24,6,1
44,50,6343,5817,44,1,1
61,27,330,1102,48,1,1
109,84,4729,1511,41,4,1
112,110,7289,5012,57,2,1
113,83,7280,1201,41,3,1
115,115,7294,9870,72,14,2
115,118,16635,1964,38,2,2
116,113,2038,3460,73,4,1
116,117,7526,1808,40,2,2
117,114,18522,32371,28,1,1
117,119,16724,9427,43,6,4
118,118,2456,355,64,1,1
118,120,5573,15882,44,2,1
121,116,21692,2772,42,4,3
122,8,38471,4166,47,1,1
122,114,11611,5900,24,11,2
122,127,5512,4782,43,1,1
123,112,6999,4506,41,2,1
