x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
24,99,9108,13050,2
24,104,29484,37819,7
25,97,95217,106807,4
25,99,85113,120222,16
25,101,123811,96382,6
25,102,102977,97692,7
25,104,62022,64918,7
27,96,140796,69518,4
27,97,107149,105460,3
27,99,88958,85535,18
27,101,141682,90948,4
27,102,113850,90274,2
27,104,39048,160903,7
27,106,201744,79148,7
28,94,12983,5118,2
28,96,40672,32713,24
28,97,85701,72811,3
28,99,154859,102494,2
28,102,154568,153465,5
28,104,162728,176790,11
30,96,47087,35099,2
30,97,17937,26593,5
30,101,116031,295361,6
30,102,106313,120931,8
30,104,92670,123509,10
31,101,179373,231579,12
69,37,824,2055,175
73,69,106852,10861,200
119,55,67589,40089,10
119,57,74180,46783,5
119,59,97701,96179,7
119,60,24185,17095,5
120,57,63566,64311,11
120,59,81804,134559,8
120,60,27290,11515,4
120,62,17056,1876,9
121,52,81223,83066,4
121,54,82602,73469,11
121,55,104985,73122,7
122,54,26424,34986,5
122,55,95337,91688,7
122,57,69946,70893,4
123,57,44519,46429,6
125,59,43359,44263,7
127,49,176149,16293,86
