x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,22,165846,27992,37
0,24,120071,20726,40
0,25,75271,20820,23
0,26,129199,26087,66
0,26,110203,23927,31
0,27,159320,23123,30
0,42,71136,28617,27
0,53,34071,6405,45
0,57,140852,74902,23
0,69,119893,25369,27
0,81,39065,35692,25
0,84,92525,29658,24
0,85,31009,19348,33
0,106,42850,6453,35
0,108,9839,11735,97
0,113,91073,28513,26
1,9,15365,7442,33
1,20,331036,51695,32
1,21,137038,20292,29
1,24,57647,17415,27
1,25,245922,36064,29
1,26,94796,40114,26
1,26,75068,17823,30
1,27,39042,16104,13
1,37,73267,18753,30
1,51,52269,7233,27
1,52,125402,27982,25
1,57,291425,289415,24
1,65,51197,27372,29
1,73,97023,28950,24
1,75,52319,88590,25
1,80,32697,43380,26
1,81,21914,4526,28
1,100,73586,28908,26
1,104,94741,28922,26
1,107,86819,61105,28
1,108,372381,63317,28
1,109,189531,85008,27
2,14,164845,88617,26
2,19,141508,63077,27
2,22,98233,23587,23
2,23,124870,29115,26
2,34,95700,28604,27
2,51,61500,21146,31
2,63,152508,212719,40
2,65,140829,85619,25
2,66,15243,2796,37
2,73,89694,28768,26
2,107,117706,66914,28
3,13,24626,7645,27
3,24,231751,26003,27
3,25,179044,43640,28
3,26,88781,47839,27
3,26,131304,25768,27
3,27,241028,37071,32
3,65,155939,69571,24
3,67,375342,97109,27
3,68,86203,49644,24
3,81,22469,4064,29
3,108,149029,27618,29
3,109,298231,74631,29
4,3,27671,26902,101
4,8,53718,33698,27
4,23,85484,14258,35
4,24,95895,25354,29
4,25,68711,18135,27
4,26,173301,28359,31
4,27,96335,23862,33
4,48,46004,19297,51
4,49,20810,10340,46
4,67,142765,33032,29
4,77,11493,1022,29
4,107,96206,29225,26
4,108,112160,32941,29
4,109,62011,20242,29
4,116,1805,332,140
5,14,12606,595,34
5,20,105714,28264,25
5,21,130875,55586,24
5,23,84131,22329,29
5,24,244289,34350,38
5,25,253325,26133,37
5,26,140188,34208,26
5,26,145881,25031,36
5,27,120522,19874,38
5,28,166894,31791,30
5,33,54299,70864,25
5,44,28307,3336,481
5,58,88316,84143,28
5,70,19595,17076,26
5,74,229455,96814,26
5,83,66536,81579,26
5,108,63711,25499,30
5,109,167222,87042,24
5,110,4649,10008,29
5,118,96967,28988,25
6,18,242422,44656,33
6,19,193625,32922,26
6,22,128916,31054,30
6,23,121995,28685,28
6,24,228169,65131,27
6,25,142659,22560,31
6,27,129535,30768,30
6,28,86100,31186,26
6,65,65543,18792,28
6,66,91689,18528,8
6,67,260387,68555,26
6,72,203242,95683,25
6,83,177212,92558,24
7,1,15772,614,100
7,2,16180,198,35
7,5,136758,13602,53
7,12,106153,19039,14
7,14,21727,20638,64
7,19,36366,9314,26
7,21,74177,19374,30
7,22,208928,33572,29
7,23,147935,33238,29
7,24,188510,32577,32
7,30,262719,253015,26
7,31,164346,101935,28
7,44,52116,14529,29
7,61,60005,18501,27
7,61,195541,10946,43
7,62,162596,58679,26
7,63,140232,44807,24
7,64,31190,9243,34
7,65,88981,35141,27
7,66,85655,39488,18
7,67,130436,35501,26
7,68,96680,31149,25
7,72,109294,65216,26
7,72,111476,57353,24
7,73,258801,91395,26
7,118,57218,24485,26
8,6,12422,1230,32
8,14,14131,929,37
8,25,481744,63109,30
8,27,73003,43237,27
8,38,141078,30457,27
8,40,32426,15424,31
8,46,226716,61634,26
8,47,376830,68337,25
8,61,58959,17365,22
8,62,49316,14969,24
8,63,118914,27872,26
8,64,72316,27998,27
8,65,115885,37306,24
8,66,157602,62658,25
8,67,223465,73340,25
8,68,67633,21245,26
8,69,208522,97205,26
8,70,404476,408373,23
8,71,92194,93773,24
8,73,43221,7715,31
8,83,89263,88171,26
8,83,94657,88190,26
8,121,97553,29016,27
9,4,5565,996,67
9,6,218094,289545,21
9,7,24578,14562,22
9,19,513481,41098,37
9,20,546272,43742,37
9,21,73927,18334,29
9,22,315123,75400,39
9,24,67143,21965,29
9,25,355821,83213,30
9,27,8591,670,46
9,33,70083,18251,27
9,38,53735,30050,24
9,39,138641,32837,27
9,49,81157,28741,26
9,57,44193,18883,30
9,61,9621,6964,89
9,62,109216,23670,19
9,63,141766,40564,28
9,64,109789,43562,27
9,65,55107,38279,27
9,66,88509,31554,27
9,67,167959,48424,24
9,68,189617,62289,26
9,69,141598,61405,25
9,78,38920,28804,27
9,83,142396,79899,25
9,83,87888,73158,26
9,84,238541,171323,25
10,18,437123,35876,34
10,19,232271,32185,20
10,22,32628,6412,25
10,31,88849,74527,24
10,33,44743,17676,27
10,57,64283,62853,20
10,60,61626,13904,35
10,62,99936,24528,25
10,64,188242,52062,26
10,72,151076,31415,26
10,77,9502,1073,28
10,78,51980,27902,25
10,81,121824,47990,30
10,83,153131,7513,67
10,108,10767,878,45
10,110,20098,965,30
11,16,37626,10984,36
11,17,284348,96398,24
11,26,91289,23876,17
11,38,78660,36565,25
11,39,57172,27017,30
11,46,79628,39316,25
11,52,34182,6164,26
11,65,210125,55796,27
11,66,211459,76108,26
11,67,169192,55393,25
11,68,109346,34299,26
11,69,432992,77258,26
11,78,23183,25341,26
11,79,64255,66178,25
11,80,132740,76297,26
11,83,259675,95397,25
11,110,6869,705,44
11,112,26037,28991,25
11,114,4712,823,34
11,115,7427,687,31
11,126,25428,5865,38
12,3,3146,655,47
12,36,49572,9720,25
12,48,277180,279305,28
12,59,34461,66582,10
12,62,195993,81122,26
12,63,135547,45172,30
12,64,104578,39950,26
12,66,43622,40038,24
