x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
2,84,20534,18963,4
6,85,30660,10938,4
12,70,26641,9552,4
13,64,608,541,5
13,70,12309,12468,8
15,67,20327,5020,6
16,64,24132,7043,4
17,64,10901,4704,5
18,75,1198,920,18
29,62,21149,7069,7
37,65,44753,29690,4
38,64,3273,3675,5
46,72,27166,11348,17
55,79,9535,4147,14
57,79,12452,9037,52
57,80,7094,10017,14
58,77,7691,6564,16
58,79,14129,10301,18
58,80,38836,18118,4
59,75,2325,2157,23
60,79,35327,13991,13
60,85,35445,12327,136
60,87,11835,7024,7
61,87,61794,43458,5
61,89,96452,18382,5
63,84,49524,21817,4
63,87,52385,45333,4
63,89,31422,15639,10
64,79,31415,37642,11
64,84,6582,12083,18
64,89,16124,6058,7
65,79,14296,16682,26
67,89,28133,9754,13
70,90,8707,13167,13
72,90,29274,5465,119
76,115,4624,4066,102
81,89,6924,2135,10
82,117,8583,6737,31
85,114,10808,4119,101
87,94,28596,27180,5
88,94,12639,2469,6
91,95,3390,2475,10
93,95,11438,4490,6
93,97,23896,7395,10
93,99,19183,13336,22
94,90,9117,2509,84
94,97,1542,1273,420
94,99,19899,6524,6
95,100,117774,56142,6
95,102,163265,68688,9
95,104,13543,3861,8
96,100,23416,7705,6
102,102,8347,5152,44
103,100,7779,9622,7
105,99,9503,6943,6
105,100,5568,2539,7
106,99,6417,7199,6
108,100,9681,9656,12
109,85,819,3574,38
109,102,4318,4468,10
112,105,11802,1927,10
113,107,33252,10246,5
113,109,8646,8576,6
114,95,5674,6149,14
114,104,22279,7649,11
114,105,8076,9616,7
114,110,9124,9647,6
115,95,18241,3707,8
115,97,4752,4789,9
115,99,42224,45425,6
117,95,2816,1886,7
117,97,25549,16295,7
117,99,12166,8540,17
117,100,4703,4746,7
118,99,3856,4657,8
119,90,8411,7815,7
120,112,7244,29078,42
120,115,683,887,55
121,104,6404,3992,37
122,109,19882,9450,30
123,104,6382,6999,11
123,105,21310,18298,13
123,119,1816,711,47
124,105,18896,11451,20
124,109,22842,9952,6
125,110,4391,3698,7
126,105,4699,3637,6
126,107,4813,3800,6
126,109,8376,5837,7
126,110,4471,3821,8
127,99,42613,14472,5
127,102,33037,11368,22
127,105,16854,6920,6
127,107,21146,9989,6
