x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
5,102,55331,21040,17,2,1
6,0,32181,20621,6,1,1
7,0,54839,56620,4,1,1
8,1,58756,54254,10,6,4
8,91,1001,6591,45,10,1
9,0,34590,45470,8,17,10
9,90,2582,5992,36,33,1
62,124,29905,27943,12,24,2
63,121,28979,28998,7,1,1
63,122,28974,28964,7,1,1
63,125,7471,11888,7,1,1
63,126,12868,15775,7,2,1
63,127,80152,32014,7,4,1
64,127,30894,26490,7,6,2
65,121,33255,42866,5,1,1
65,123,25874,11355,7,7,1
65,124,7956,4756,8,1,1
65,125,143,1488,29,1,1
66,122,25504,18479,9,4,2
68,119,80136,88166,7,1,1
72,110,34071,35249,7,7,1
72,111,38263,34469,13,1,1
78,101,21995,50155,8,1,1
87,85,26458,21426,8,4,1
87,88,27472,28077,7,1,1
88,84,20314,20826,6,18,2
88,87,15791,29726,12,2,1
89,85,12512,22961,7,1,1
92,82,37487,53822,9,8,3
93,81,18962,14365,8,1,1
95,79,5541,7153,22,1,1
101,73,6712,6701,15,1,1
102,71,46901,23848,8,33,1
103,71,28867,29491,9,1,1
