x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
43,35,4910,2895,38,1,1
52,57,29440,9927,29,1,1
55,111,3440,1307,29,1,1
58,53,21462,3946,12,3,2
60,1,19605,3204,669,1,1
60,54,40204,6349,15,4,2
60,55,11681,5624,10,2,1
61,56,26131,14088,21,2,1
61,60,23904,6877,6,1,1
62,68,24982,9054,26,1,1
69,68,12527,3053,642,1,1
72,2,22338,3575,7,3,1
72,80,9153,556,14,1,1
74,58,70577,18312,28,1,1
74,114,7027,286,32,1,1
75,59,22799,5627,8,1,1
75,66,17051,4802,9,1,1
87,21,10931,546,10,1,1
90,112,24633,11271,7,1,1
93,24,156157,37193,28,1,1
97,35,19134,1640,32,4,1
97,54,50808,11752,7,2,2
98,59,8335,3370,12,12,8
98,60,24584,11406,8,1,1
98,121,5520,635,20,7,1
100,29,19252,6476,28,1,1
100,61,23845,4718,8,4,2
101,61,25022,7765,45,25,11
101,62,18150,7029,15,7,2
102,62,36170,12635,8,10,6
102,63,34393,9527,7,11,4
102,118,8184,430,24,1,1
103,60,21569,11008,9,1,1
103,63,38446,7614,8,4,3
103,64,4973,5611,7,2,2
104,61,25813,11298,7,2,1
104,62,35681,9629,9,40,5
105,61,4963,6835,7,2,2
105,62,35116,35860,8,7,3
105,65,57115,10259,7,4,2
106,61,43270,17471,14,3,3
106,63,14031,3488,8,1,1
107,50,82406,36690,32,1,1
108,120,3984,476,640,1,1
109,121,12121,4265,641,2,1
109,122,13116,4170,638,1,1
125,103,6445,610,18,1,1
