x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
12,124,11837,14203,27
29,89,13887,2599,757
32,12,73783,94745,13
37,55,10238,5946,20
37,107,1863,3265,66
38,86,4524,4474,24
41,78,9222,10810,21
47,102,1053,1495,67
49,102,216,35,191
51,73,4868,4850,6
51,83,4726,4855,15
53,52,2630,4399,28
53,81,10483,10384,10
54,86,3333,3404,25
55,79,1507,305,11
56,50,3540,3852,13
56,55,7015,9013,7
56,60,3081,2345,13
57,60,4316,4577,9
58,62,4751,4897,9
62,49,9574,8540,16
64,49,9308,7838,6
65,79,4676,4818,21
70,71,7385,9254,72
71,81,1665,3595,38
74,78,457,202,148
79,55,13826,8731,3
81,55,168683,184399,6
81,57,131093,178334,5
81,58,169865,220689,6
82,55,168452,155395,6
82,57,48584,57653,5
82,58,72231,90763,6
84,29,18560,28551,8
84,58,51616,56680,11
92,9,27583,30387,7
92,10,47000,49094,9
94,9,25392,20769,44
95,110,98009,1088,588
110,23,2414,4010,13
