x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
4,89,53236,14133,15,1,1
9,121,10262,6887,22,1,1
10,120,39140,11118,22,1,1
26,102,801,442,148,1,1
27,35,3675,654,13,1,1
33,108,58163,9125,30,1,1
40,38,14187,4915,17,3,3
41,39,10410,5612,24,3,1
45,27,509,325,25,1,1
45,117,1730,300,20,1,1
47,43,11422,590,15,1,1
48,45,6369,628,27,2,1
60,48,12168,3704,9,1,1
61,48,9198,9761,11,1,1
64,123,67867,13195,48,1,1
65,36,15782,1590,26,1,1
71,118,1171,500,212,1,1
92,2,44154,14058,11,1,1
98,6,2311,603,13,4,1
110,22,22635,5656,13,1,1
121,18,9195,4097,15,1,1
122,63,9000,833,15,1,1
124,62,8773,576,27,8,1
