x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,11,4,1,1
0,12,2,2,0
1,35,8,3,8
1,89,10,1,1
2,8,8,1,1
2,9,2270,72,1
2,12,87,57,1
3,100,30233230,2132000,131544
5,8,66,2,1
5,9,46242,2654,49
6,7,4,4,1
6,8,4666,4,1
7,8,14613,11928,49
7,97,15,6,0
7,99,0,233230213,2001
8,92,1,0,23323021
8,95,26963,11721,15
8,97,10,8,6
10,35,144120,10514,17
10,96,115266,14,7
11,94,23323021,32200,51126
11,98,32,8,10
11,99,15,8,30233230
11,100,5,0,230213200
12,61,1,0,23323022
12,73,1,3023323,2211233
12,74,0,323022110,31
12,93,1,3023323,2132301
12,94,0,323021322,33
12,95,2132131,176274,173934
13,95,211482,141549,7
15,5,56463,9638,57
15,8,3007,58,1
15,60,284,532,8
15,61,374333,6,8
15,94,332302200,102,869
15,96,991,917,9
17,33,1,0,32030330
18,1,412,905,10
18,55,125648,9245,15
18,93,1,302332302,200130
19,21,33133300,298350,176942
19,68,2,2,0
19,120,0,233230210,2
19,127,230203331,2,1
20,20,1,3032030,33300000
20,68,5,3,2
20,93,1,0,332302200
20,94,0,302200112,313603
20,117,1,0,230210001
20,122,30233230,2033330,66055
21,16,6373,60,15
21,17,69,7,1
21,18,1,1,0
21,19,3,0,32030333
21,21,0,30332110,10
21,22,32030331,33322,58532
21,25,9,3,0
21,116,1,1,30233230
22,4,1,0,32030333
22,5,1,3032030,33313210
22,7,32030333,13032,14902
22,13,0,33301231,20410
22,15,102928,109962,50
22,16,275,72,66
22,21,74,1,1
22,24,3613,48,1
22,25,67,11,2
23,2,3,2,0
23,8,33313031,37463,2715
23,13,1,303203033,301300
23,85,6,1,1
24,53,203033022,110,540
25,7,0,30333131,13
25,15,203033301,213,108
26,26,15,3,1
26,52,0,33022121,14608
26,116,1,1,0
27,0,203120022,223,413
27,5,3,4,1
29,90,2,2,0
29,115,7,11,3
31,1,0,120200002,343282
31,2,332281,3,11
31,3,5,1,1
32,2,203222322,322,276
32,8,488,901,47
32,10,30320322,2320220,81482
32,64,12,15,1
33,2,0,222322323,55820
33,14,894,1788,13
33,15,0,0,3
33,48,4999,773,24
33,64,4,1,1
33,95,5,7,7
33,97,6,4,6
33,98,22,11,0
34,18,2,303203222,313212
34,62,14,38,1
34,117,0,233230230,2301
35,1,6,2,1
35,2,2,303203222,323110
35,13,322232021,2,2
35,95,289070,19273,19
35,96,7226,19,10
36,116,3,0,230230231
37,8,308124,81684,15
37,20,1,0,203222313
37,62,6,4,1
37,63,9802,36,3
37,97,16,7,4
38,97,30233230,3120320,151944
39,44,11,2,1
39,117,10,1,30233230
40,52,3,7,7
40,56,84400,10742,16
40,98,230312031,3,6
40,117,4,3,0
40,119,30233230,2302300,448615
41,22,0,222313122,81192
41,45,1,1,0
41,117,7,2,2
42,12,5,4,2
42,14,0,320322232,1113
42,95,0,233230312,321
43,14,1,0,322232112
43,18,2,1,0
43,97,1,1,30233230
45,13,1,1,0
45,44,31,7,1
45,49,30320322,2033300,131288
45,98,5,0,230312032
46,8,1,0,203222323
46,14,2,1,30320322
46,49,0,320322203,3311
46,50,322203302,1,2
46,93,17,2,0
47,0,0,320322233,2013
47,4,2,1,0
47,17,13,1,1
47,27,181238,10412,51
47,28,713,1,1
47,37,22123322,470662,95418
47,92,14,1,1
47,114,9253,20124,7
47,117,328427,8,3
48,0,1,0,322233203
48,17,1012,16,1
48,18,5,1,1
48,46,631196,4,3
48,47,1,1,30320322
48,50,1,0,322210131
48,79,1,302332303,123303
48,92,70,19,6
49,26,203222211,333,110
49,29,25,9,8
49,30,1,0,32032222
49,36,0,32221233,33
49,46,50435,47322,7
49,81,0,303123301,348377
49,82,332303123,233,545
50,27,0,222212112,52704
50,28,645,70,4
50,29,2514,52,1
50,30,4,1,0
50,37,32032221,23330,59355
50,37,1,3032032,22131113
51,27,2,303203222,220110
51,115,1,3023323,2303023
51,116,0,323023030,22
51,117,69,6,2
51,117,2303011,502576,119026
52,23,94,13,1
52,24,2,1,30320322
52,26,322222230,1,5
52,29,1,1,0
52,71,2,0,332303123
52,113,332303120,222,150
52,117,23323023,3012,60612
53,0,0,320322313,3110
53,4,0,222333233,188899
53,5,203222333,232,814
54,23,3051,17,20
54,26,30320322,2222321,42542
54,83,4,3,0
54,93,25871,23303,14
54,117,27069,4048,15
54,118,93,828,5
55,4,1,0,203222333
55,5,9,303203222,333310
55,24,14,3,0
55,27,0,320322222,3032
55,28,55,1,1
56,4,2,2,0
56,23,733,4468,12
56,24,13,1,1
56,27,1,0,322222312
56,28,8148,65,1
56,29,7,7,1
56,84,18,4,2
57,0,14,1,1
57,2,7,2,2
57,26,47632,27,4
57,27,89,5,2
57,28,190562,47115,5
57,29,1,3,5
57,84,18644,18,106
57,86,14,9,3
57,87,7,4,0
58,0,35,15,1
58,1,2,2,0
58,86,140,837,17
58,91,3121002,272928,16784
60,1,114065,13,115
60,127,6,1,1
61,1,57385,59821,14
61,2,8657,12,39
61,3,19,5,4
61,26,42588,23839,26
61,33,1,0,203222221
61,89,5,0,23323031
61,91,23323031,21003,88123
61,91,12,3023323,3121011
61,95,23407,12,1
62,4,130441,77343,11
62,26,0,32222311,31
62,27,32032222,31123,81710
62,119,332302303,131,826
63,3,322313220,2,7
63,86,0,303121122,808526
63,87,332303121,100,120
63,88,268557,27937,17
63,118,7,0,332302303
64,119,0,302303132,261500
65,24,1,1,0
65,25,1,3032032,22231132
65,28,22231010,78423,23873
66,20,3,0,32032223
66,23,22322202,9690,4770
66,25,3,0,32032222
66,117,1,1,0
66,120,2,302332302,303133
66,125,10379,10,1
67,20,4,2,0
67,21,0,32223222,23
67,22,32032223,22210,28666
67,117,0,1,1
68,8,6,5,4
68,20,9,11,3
68,87,1,302332303,121200
68,99,3,302332303,120230
68,117,230230332,3,4
69,25,9,2,1
69,100,0,303120223,345035
70,2,30320322,3133031,97549
70,18,11326,37,8
70,20,8,8,4
70,22,1,3032032,22322231
70,25,11,2,1
70,119,2801,5,2
70,120,8,6,1
71,119,57319,38027,6
71,120,6,4,4
72,2,2,2,0
72,18,9,1,1
72,93,0,323031210,10
72,99,1,0,332303120
73,1,76,342,12
73,9,55987,21382,4
73,10,6330,51,5
73,18,4208,5,1
73,73,74,13,1
73,93,5,11,8
73,94,10,4,0
73,98,0,233230312,1231
73,99,1,0,332303121
73,117,56112,10,1
73,118,13,1,1
73,119,3,2,0
74,99,1,1,0
75,17,453692,12709,16
75,18,4,2,3
75,73,22095,14,1
75,118,16,5,1
76,15,8,1,30320322
76,91,1,1,0
76,99,0,9,6
77,0,380791,163950,15
77,15,36,4,2
77,91,55,13,2
77,91,9,3,2
77,97,1,0,230312130
77,117,352066,259045,12
77,118,327,223,10
78,2,14,1,1
78,15,43,18,3
78,16,13,1,0
78,17,0,320322323,1203
78,18,30320322,3223331,76770
78,91,11131,12,1
79,28,1,1,0
79,81,230313022,0,5
79,91,17493,89080,12
79,91,12,13,8
80,18,1,0,322323122
80,20,322322330,3,1
80,78,0,233230313,321
80,81,30233230,3130232,294024
81,2,13,3,1
81,29,6,2,2
81,89,28138,15,9
81,116,332302310,232,707
82,98,3,2,30233230
83,78,15,1,1
83,98,3122002,120567,25316
83,116,2,302332302,311002
84,2,127934,12,4
84,83,2,0,230313103
84,97,23323031,22003,56149
85,117,0,302311000,319277
86,117,1,0,332302311
87,1,1,303203230,202232
87,81,1,1,30233230
87,117,1,1,0
88,89,672,285,17
89,82,11,1,0
89,87,332303122,113,528
89,89,534876,34224,13
89,94,7,3023323,3122011
89,95,0,323031220,10
90,51,175576,13684,14
90,52,5880,18,4
90,87,0,303122123,554887
90,117,0,4,3
91,52,385,416,9
91,94,1,0,23323031
91,124,1,0,23323023
92,27,0,32223103,13
93,122,1934,11,6
94,87,12,18,4
94,98,1,302332303,122131
95,28,22310100,94169,27918
96,90,0,323031231,13
96,96,2330,12,5
96,97,6,3,1
96,98,3,0,332303122
96,103,3,5,5
96,111,14,1,1
97,46,0,222231331,613715
97,95,241941,10438,12
97,96,7,3,0
97,97,11,44,8
97,98,3,1,0
97,103,311592,20782,13
97,111,9181,14,17
98,49,203222231,330,926
98,95,1,0,230312301
98,96,30233230,3123002,365648
98,97,230312300,1,8
99,27,1,3032032,22311001
99,46,1,303203222,233023
99,90,2,3023323,3123120
99,94,12,5,1
99,95,1,1,30233230
99,96,0,233230312,3003
99,100,230312122,0,1
100,42,1,0,203222233
100,90,1,1,0
100,91,1,0,23323031
101,31,32032223,10310,32802
101,94,93,12,7
101,96,11,4,0
101,126,5,5,2
102,12,1,3032032,23302003
102,32,0,320322230,3303
102,90,12,3,1
102,93,21105,40431,14
102,94,23312,13,10
104,61,23323031,31321,80352
104,90,9856,18,1
104,92,23323031,23112,70749
104,93,3123111,270051,20583
105,33,1,0,322230331
105,34,322230233,2,2
105,36,8,1,1
105,120,230231220,3,5
106,27,203222313,23,9
106,34,30320322,2303100,91770
107,34,3,1,0
107,37,8422,4,1
107,85,510,305,23
107,122,8,3,1
108,10,1,0,32032233
108,73,18493,6155,19
108,85,379400,11311,12
108,122,531042,39343,11
109,28,746,747,6
109,31,2,0,32032223
109,33,25122,11,4
109,34,11,9,2
109,35,47,1,30320322
109,36,33821,10223,13
109,37,7,2,4
109,63,3131320,131341,21874
110,17,32032232,33312,12573
110,19,23233021,408540,123554
110,30,11,1,1
110,31,5,1,0
110,32,39472,17585,3
110,35,71,9,4
111,8,323023032,0,9
111,16,0,32233002,20
111,28,482960,221986,10
111,30,47424,5,6
111,31,5,12,1
112,13,78,680,1
112,15,5,7,1
112,27,0,231231310,93679
112,29,32032312,30101,4029
112,32,1,0,323121230
112,33,0,320323121,2003
112,103,30233230,3121222,42112
113,4,64,1,1
113,79,11948,41,13
113,97,11,4,3
113,98,12,4,0
113,120,4,2,5
113,124,17,32,7
114,0,1,303203301,122222
114,29,0,32312301,10
114,114,23323031,321,65186
114,115,3100320,58672,11542
114,116,18,1,1
114,117,7,2,0
115,14,3,2,3
115,15,52,3,1
115,31,31230021,24440,23093
115,124,28,20,5
115,125,332303032,20,869
116,22,12,2,0
116,27,2,303203231,300012
116,28,1,0,32032312
116,29,12,3032032,31230121
116,97,95,13,19
116,99,3,0,230313301
116,104,0,233230313,3002
116,105,30233230,3132322,2831
116,114,1,3023323,3100330
116,115,0,323031003,22
116,116,11590,17697,16
116,117,41,13,2
116,124,117344,10,5
116,125,0,302332303,32030
116,126,0,303032021,305349
117,15,66759,2417,58
117,29,97,88,1
117,30,4,1,1
117,31,6,2,0
117,32,1,1,30320323
117,80,13,3,1
117,92,55136,13,48
117,117,230310013,0,5
117,117,41362,15,1
117,118,340412,16121,17
117,122,23323030,33223,6531
117,123,3033222,289320,31841
117,124,973,65044,11
117,125,4,0,332303032
117,127,411338,51102,19
118,5,45,2,1
118,10,0,320323332,2123
118,13,323332113,3,7
118,28,18540,1394,25
118,78,258784,54224,12
118,79,253,629,12
118,116,19,1,1
118,117,2,0,230310022
118,117,1,0,23323031
118,118,30233230,3100132,366572
118,123,5,0,23323030
118,124,0,323030332,30
118,125,230303311,3,6
118,126,235449,28000,12
118,127,9,1,1
119,5,10947,22,1
119,29,216,664,16
119,30,12,4,1
119,36,323121131,1,4
119,71,0,303232203,197561
119,88,332303210,312,400
119,115,332303101,13,52
119,116,15,4,4
119,117,2,1,0
119,118,0,233230310,212
120,12,30320323,3322020,368344
120,71,3,302332303,232221
120,94,61191,25446,13
120,123,16,4,0
120,124,3,3023323,3033232
120,125,30233230,3033121,67
120,127,13,2,2
121,22,27,3,3
121,29,203231231,213,680
121,37,30320323,1211332,39575
121,47,30320323,231110,12926
121,102,22,2,30233230
121,112,2,3023323,3132002
121,113,0,323031313,22
121,114,0,303101020,382127
121,116,46133,11657,19
121,117,27,6,30233230
121,117,23526,17,1
121,125,2,1,30233230
121,126,0,233230303,3122
121,127,8261,8,7
122,3,302546,10907,16
122,12,22,1,1
122,14,30580,10540,10
122,15,1,1,30320323
122,26,1,4,1
122,27,1,1,0
122,101,1,1,0
122,108,9,1,0
122,112,1,0,23323031
122,114,3,302332303,101021
122,117,174,839,13
122,122,12,15,5
122,123,12,26,6
122,125,17,1,0
122,126,1,0,230303312
122,127,1,1,2
123,6,354,128,5
123,15,1,1,0
123,16,1,0,323332220
123,18,1,303203233,313020
123,19,0,233313002,101257
123,22,57,1,1
123,22,1202,1170,31
123,26,11,1,1
123,64,1,302332303,233330
123,66,332303233,312,558
123,71,11,10,2
123,84,5,0,332303210
123,96,3210213,166948,33925
123,101,66195,8741,26
123,102,15409,17,3
123,109,13,6,1
123,111,146858,33805,11
123,112,16,1,1
123,114,23323031,1220,75777
123,116,18,15,9
123,117,24,7,30233230
123,118,1,1,0
123,122,1,1,0
123,125,332303033,321,391
123,127,10461,13,2
124,3,203301122,211,295
124,71,4,11,3
124,72,5,2,1
124,95,0,323032102,23
124,96,23323032,10221,94504
124,103,17,2,1
124,109,8783,11,5
124,110,332303132,121,341
124,112,28,1,1
124,114,0,323031012,22
124,116,34,14,1
124,117,3,3,0
125,14,33323223,59616,77062
125,15,3408,65,6
125,16,5,2,2
125,21,203233312,322,965
125,22,334,992,25
125,24,103917,7927,26
125,25,5,8,3
125,26,923,14,3
125,29,2,0,203231300
125,34,7,1,0
125,47,1,1,0
125,59,1,1,0
125,73,1,0,332303232
125,78,332303232,202,132
125,93,4,3,0
125,96,1,3023323,3210230
125,123,1,302332303,33323
126,3,0,301122221,4705
126,10,110313,8,2
126,12,4,5,1
126,16,75,50,4
126,23,10067,52,1
126,33,51,1,1
126,52,0,320323030,312
126,71,4,1,3
126,109,4,8,2
126,110,0,303132122,320792
126,113,9192,19,3
126,114,1,0,23323031
126,115,2,3023323,3101231
126,117,23412,16,5
126,118,5,3,1
126,122,0,1,1
127,11,16901,1632,57
127,15,0,32333233,0
127,16,32032333,23230,98118
127,20,1,0,203233313
127,33,14400,19757,20
127,34,24,28,1
127,50,26,20,1
127,109,198080,22850,10
127,113,536,133,12
127,114,5,2,0
127,116,3101203,178083,15518
127,117,261,27,5
127,117,54727,38883,14
127,118,13,2,2
127,119,1,0,332303101
127,122,14,3,1
127,123,1,0,332303100
