x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,33,33667,18581,9,33667
0,35,1,0,131132002,1
0,40,0,132002201,0,0
1,35,2,1,0,2
3,35,158,2,1,158
21,21,58,1,1,58
24,44,2,2,0,2
46,37,8,3,3,8
51,24,25318,8828,14,25318
54,31,1154,13,1,1154
55,28,0,6,4,0
58,28,12,83,18,12
59,30,320101022,0,3,320101022
60,19,23,4,0,23
60,20,10,0,131132010,10
60,30,0,311320101,222,0
60,31,31311320,1010221,3427,31311320
63,18,12,13,5,12
63,25,40175,23,25,40175
63,30,5,0,320101022,5
64,23,131132010,10311,59742,131132010
64,26,1,21,12,1
64,30,28,9,31311320,28
65,21,1,3131132,1010313,1
65,30,17,10,0,17
67,23,0,132010103,12,0
69,17,4828,20,2,4828
70,23,31,11,1,31
72,26,73551,51666,13,73551
73,27,1010310,37081,5442,1010310
77,7,1,0,113201011,1
78,15,4,4,2,4
79,15,42,30,6,42
79,16,1,1,0,1
79,26,15552,1111,19,15552
79,27,115,504,19,115
81,15,1439,16,4,1439
87,18,113201011,101,430,113201011
88,18,0,201011103,453963,0
91,15,0,3,4,0
92,10,320101130,2,2,320101130
94,15,12837,4549,18,12837
95,7,76,21,1,76
96,10,31311320,1011303,66843,31311320
97,19,1,313113201,11110,1
100,16,15,67,12,15
100,17,1012000,123693,26069,1012000
101,18,131132010,12001,11865,131132010
102,40,16775,20,1,16775
103,14,49116,12,1,49116
103,18,0,132010120,2,0
104,18,7,0,131132010,7
104,19,11,3131132,1012003,11
105,17,19,5,0,19
106,17,14,89,9,14
108,14,338,807,25,338
109,8,37,2,1,37
109,10,1,1,0,1
109,13,5,0,113201012,5
109,14,0,201012030,143565,0
109,15,43112,12295,22,43112
110,13,22,2,0,22
110,14,5,313113201,12032,5
112,14,5,5,4,5
113,14,15,6,2,15
113,16,113201012,23,473,113201012
114,12,27,18,7,27
114,14,37426,9165,24,37426
114,25,16594,5871,20,16594
115,11,60978,15076,20,60978
115,12,7767,19,1,7767
115,13,320101230,2,0,320101230
115,15,3,2,8,3
115,16,6291,17,1,6291
117,13,1,0,320101231,1
117,14,31311320,1012303,18663,31311320
118,10,1013133,64058,12599,1013133
118,13,7,2,31311320,7
118,14,0,311320101,2312,0
119,7,20,7,4,20
119,8,320102022,0,9,320102022
119,10,128396,29658,16,128396
119,12,5,313113201,20021,5
119,13,15,430,17,15
121,8,31311320,1020221,121028,31311320
121,11,3,1,0,3
121,12,5,0,113201020,5
121,13,211705,52410,22,211705
121,14,5538,31,19,5538
122,7,6,22,1,6
122,8,17,1,31311320,17
122,10,0,311320102,313,0
122,11,8224,18,2,8224
122,12,0,1,1,0
123,7,1529,19,2,1529
123,10,2,0,320102033,2
123,11,6,9,9,6
123,12,17,20,2,17
123,13,113201020,10,226,113201020
124,10,10669,18,3,10669
124,11,23,13,1,23
124,12,8,2,0,8
126,7,1,3131132,1030132,1
126,10,11142,1244,25,11142
127,7,14,13,1,14
127,8,0,132010213,13,0
127,10,1021302,42399,25414,1021302
127,11,68,27,6,68
