x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,58,20,1,1,20
0,88,7,1,1,7
0,89,1,1,0,1
0,97,20,3,3,20
0,100,6,4,1,6
0,101,10322002,71639,14876,10322002
0,106,1,1,0,1
0,119,1,3131123,10202321,1
0,121,0,123102023,12,0
0,122,131123102,1232,44940,131123102
0,127,31311231,132131,10238,31311231
1,113,2,0,112310210,2
1,114,1,313112310,210023,1
1,124,10201230,65816,26594,10201230
2,59,13,11,3,13
2,60,0,131321111,30,0
2,66,131131321,11123,39883,131131321
2,78,13,1,1,13
2,101,131123103,22011,75723,131123103
2,103,5077,10420,13,5077
2,111,28,9,3,28
2,112,2,1,0,2
2,114,35,2,0,35
3,58,8223,18,1,8223
3,88,21,1,1,21
3,126,0,311231013,2202,0
4,59,114239,12249,35,114239
4,60,9,0,131131321,9
4,114,1,1,2,1
4,126,8,0,231013220,8
5,31,0,311313231,20,0
5,43,8,9,4,8
5,81,0,311231033,1220,0
5,87,5756,19,3,5756
5,101,2,3131123,10322021,2
5,109,8,0,131123102,8
5,112,12,22,1,12
5,115,32,4,1,32
6,60,3,2,0,3
6,62,1,3131131,32111132,1
6,80,44,21,17,44
6,81,1,0,231033130,1
6,108,11,1,1,11
6,109,10,5,0,10
6,110,5,3131123,10212013,5
6,111,59029,33775,10,59029
6,112,17549,38,5,17549
6,113,231021110,2,7,231021110
6,114,269200,62350,16,269200
7,45,31311313,2202322,33531,31311313
7,79,6815,21,1,6815
7,81,20,6,31311231,20
7,103,0,123103220,20,0
8,60,39,11,1,39
8,71,18,7,2,18
8,81,2,1,0,2
8,108,62,27,7,62
8,109,40410,20,38,40410
8,110,10,1,1,10
8,111,131123102,12011,8043,131123102
8,113,1,0,231021112,1
8,114,31311231,211103,277639,31311231
8,116,9684,23,4,9684
8,121,2,0,131123102,2
9,57,0,132200030,52315,0
9,58,113132133,313,823,113132133
9,108,66035,15,25,66035
9,110,11,4,1,11
9,111,0,123102120,12,0
9,112,10212010,44387,7325,10212010
9,113,3,2,31311231,3
9,114,0,311231021,1122,0
9,115,3,9,0,3
10,70,59621,99143,14,59621
10,71,15641,19,3,15641
10,72,56,16,1,56
10,87,31311231,331213,25031,31311231
10,105,525,3,1,525
10,106,5,3,0,5
10,107,2,0,131123103,2
10,109,17,11,31311231,17
10,110,4,0,231021230,4
10,111,31311231,212301,219013,31311231
10,112,231021230,0,0,231021230
10,113,0,310212123,36297,0
10,114,112310212,122,312,112310212
10,115,123971,39659,14,123971
11,57,3,313113132,200223,3
11,64,9620,20,9,9620
11,68,32111033,116677,28901,32111033
11,88,231033121,2,4,231033121
11,101,0,310322200,5525,0
11,105,25218,26,17,25218
11,106,10,93,3,10
11,116,865,612,12,865
12,60,1,313113132,113123,1
12,67,46,13,6,46
12,83,56899,13060,13,56899
13,46,4,2,31311313,4
13,60,1,0,113132113,1
13,105,385,751,11,385
13,109,13,4,0,13
13,112,0,311231021,2302,0
13,118,99,2,1,99
13,119,1,1,0,1
14,45,1,1,0,1
14,89,51831,16783,17,51831
14,91,7,9,3,7
14,102,1,313112310,322201,1
14,104,112310322,132,807,112310322
14,118,36865,12,8,36865
14,119,13,2,1,13
15,59,1,0,113132200,1
15,82,131123103,31322,48990,131123103
15,101,1,1,0,1
15,103,9,0,112310322,9
15,112,12,21,11,12
15,119,187,298,13,187
16,49,1,0,313221003,1
16,60,9,3,7,9
16,61,136,47,4,136
16,64,250,748,27,250
16,81,1,3131123,10331332,1
16,82,0,123103313,31,0
16,100,2533,12,3,2533
17,41,313230311,0,3,313230311
17,42,2585,418,52,2585
17,51,0,311313220,2323,0
17,56,5,5,3,5
17,58,3,1,1,3
17,59,5,4,0,5
17,60,313212003,0,5,313212003
17,61,104890,35467,26,104890
17,63,1,1,0,1
17,64,113132112,211,100,113132112
17,65,39230,13861,28,39230
17,78,13,16,2,13
17,80,1,1,0,1
17,81,2,0,131123103,2
17,83,10331321,135272,53003,10331321
17,114,9,8,3,9
17,115,12,0,112310212,12
17,116,1,313112310,212200,1
18,39,31311313,2303111,117864,31311313
18,55,313220223,3,3,313220223
18,56,28137,4740,51,28137
18,57,6094,20,12,6094
18,58,35,24,2,35
18,60,31311313,2120202,176681,31311313
18,62,42,3,1,42
18,63,9,1,1,9
18,64,0,132113021,17039,0
18,112,17,6,2,17
18,114,98069,36016,21,98069
18,115,15,19,4,15
18,116,30,13,0,30
