x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,23,2,0,230203201
1,25,0,233230203,1332
2,118,0,0,6
2,125,1253,27,5
3,115,3,0,223120032
5,95,71715,15,16
5,98,1,0,23322313
5,99,0,322313121,21
5,101,23322313,12112,3994
5,102,31312111,484109,262472
6,116,1,1,0
6,118,30233223,1200313,318792
6,122,130341,14876,21
7,74,25996,14,6
7,75,90,16,1
7,99,1,3023322,31312122
7,113,12,3,2
7,117,3,3,30233223
7,119,223120030,2,2
8,98,13,1,1
8,99,2,1,0
8,113,77,25,4
9,96,10,10,3
9,111,26304,9,21
10,112,4623,58081,9
12,71,12,9,6
13,94,743,126,29
13,94,143538,63626,12
15,94,332231313,0,931
15,94,0,231313003,241991
16,92,8,3,3
16,93,2,302332231,313013
18,92,5023,16,9
19,68,13,4,2
20,67,2368,13,2
20,92,9,7,0
21,92,87625,49124,13
23,50,2,302332232,23310
23,65,663,319,12
23,92,223132011,0,9
23,93,10,4,0
23,94,1,0,332231313
24,90,1,0,223202030
24,91,0,233223200,3123
24,92,30233223,1320111,125354
24,93,1,1,4
25,92,12,2,2
26,93,1,1,30233223
28,65,332284,32910,18
29,94,11,2,0
30,65,332232023,232,858
31,51,3,0,332232023
31,62,0,232023300,121567
34,38,332302213,323,692
34,53,8,6,2
36,52,13,8,3
36,61,8,19,5
36,105,354276,8,12
37,50,30233230,1023021,459673
38,61,5,1,1
38,63,3,3023323,1022210
38,105,69595,30535,15
40,58,4,2,0
40,59,1,302332301,22320
40,60,435215,28949,20
40,61,593,677,20
41,59,1,0,332301022
42,49,0,233230102,3030
42,60,332301022,302,118
42,63,2,2,0
42,64,1,0,23323010
42,94,10,2,0
42,94,7,1,1
42,95,1,0,332301012
43,26,17136,86773,9
43,61,108453,10,7
43,117,31,13,7
43,123,10,8,6
44,45,5,1,30233230
44,58,9327,17,3
44,94,15,1,1
45,94,3526,11,9
45,94,7,7,5
45,127,0,6,6
46,9,1,1,0
46,58,4,4,7
47,55,255923,26585,16
47,61,0,301022303,97646
47,125,8634,24,43
49,55,230102302,0,8
50,96,0,301012113,164248
51,5,12,14,5
51,96,1,302332301,12122
51,97,332301012,112,52
52,6,5,9,2
52,44,0,302220001,477033
52,95,329034,24822,10
53,49,1,0,230102303
54,5,8853,6,1
54,28,2230003,507521,100581
54,57,3,1,0
55,28,23323022,30101,6872
55,95,4,3,30233230
55,97,30233230,1012223,113269
56,2,280731,159169,6
56,50,1,3023323,1023123
56,56,16,5,2
56,95,1,1,0
56,96,0,233230101,2301
56,98,230101222,1,0
57,1,230230223,2,5
57,3,3,1,2
57,28,2,3023323,2230201
57,29,0,323022302,0
57,49,14,5,3
57,50,10,4,0
57,51,2,0,23323010
57,56,26640,15,6
57,57,17,16,5
57,83,1,302332301,13300
57,94,26542,19,3
57,95,16,8,2
57,96,2,0,230101231
