x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,91,10,14,3,10
2,11,5,0,23233323,5
3,0,2,9,5,2
3,1,7,5,0,7
3,8,24,7,0,24
3,29,30232333,2322002,169255,30232333
3,31,0,232333232,2003,0
3,51,1,6,0,1
4,0,221,22,2,110.5
4,8,3,4,1,3
4,10,628,244,11,628
4,106,32003032,136063,94162,32003032
5,1,262355,11369,13,262355
5,5,7034,13,2,3517
5,7,9,32,8,9
5,14,14,5,0,14
5,51,333231012,0,3,333231012
5,95,431,801,4,431
6,2,4,0,7,4
6,16,63,26,3,31.5
6,50,3,3,0,3
6,51,30232333,2310121,176573,30232333
6,52,222,24,10,111
6,95,159264,124779,7,159264
6,96,102860,9,3,102860
6,107,406,490,9,406
6,108,2,1,23233320,1
7,11,146293,13,44,73146.5
7,50,13,38,5,13
7,51,27,232333238,363463467,9
7,52,385212,112741,9,385212
7,107,261960,93661,6,261960
8,12,247433,108544,15,123716.5
9,87,323332303,332303463,226061,161666151.5
9,109,1,236343264,32003103,0.5
9,110,23233320,3033,89700,23233320
10,18,43,20,16,43
10,86,1,0,323332303,1
10,87,0,302323332,303233,0
11,53,95,13,52,47.5
11,118,6,1,1,6
12,52,213767,10,10,213767
12,108,170740,7,6,170740
12,111,8,6,3,8
12,118,4,1,1,4
13,17,14660,14056,16,14660
13,19,129012,8,13,129012
13,100,2,302323332,3203,2
13,102,323332003,201,93,323332003
13,116,658858,104416,6,658858
13,117,139,334,6,139
13,118,159604,9,7,159604
14,13,272819,78590,10,272819
14,17,32322031,90735,34724,32322031
14,84,184,11,0,184
14,101,0,332003202,134358,0
14,111,11,6,4,11
14,112,0,332001320,264953,0
14,116,323332001,313,115,323332001
15,12,13,0,333233031,13
15,99,6,9,1,6
15,100,7254,9,2,7254
15,101,9,4,2,9
15,102,2,2,0,2
16,96,1,5,6,1
16,98,30232333,2003231,295294,30232333
16,100,229303,205347,8,229303
17,11,39,13,30232333,39
17,111,185350,40205,10,185350
18,1,0,233330010,31,0
18,12,333233031,0,9,333233031
18,95,7164,9,45,7164
18,96,9,57,13,9
18,101,333200323,0,2,333200323
19,5,128304,9,19,128304
19,12,30232333,2330311,283537,30232333
19,95,3,5,1,3
19,113,8,2,4,8
19,114,2602,7,3,2602
20,12,0,232333233,312,0
20,116,2,0,323332002,2
21,103,6,6,2,6
21,116,3,2,0,3
21,119,6,302323335,1323,3
22,5,51803,55444,10,51803
22,11,11,38,6,5.5
22,115,0,1,1,0
22,116,0,332002311,158637,0
22,117,323332002,310,175,323332002
22,119,8,2,0,8
22,120,8,2,323332002,4
23,5,23233323,31010,60664,23233323
23,56,32310202,313337,219810,32310202
23,90,74284,33469,17,74284
23,116,2,302323332,2312,2
24,115,8,3,2,8
24,119,6715,8,44,6715
24,120,12,23,6,12
25,2,13,2,0,13
25,3,2,0,23233323,2
25,4,1,3023233,32331022,1
25,5,0,233323310,21,0
25,56,23233323,10203,18233,23233323
25,114,4043,11,1,4043
25,115,5,3,30232333,5
25,117,30232333,2003010,476003,30232333
26,56,15,236346362,32310231,5
26,57,33,5,0,33
26,58,12,0,323332310,12
26,114,75871,4928,8,75871
26,116,0,232333200,3011,0
26,118,131634,9,22,131634
26,121,15,3,1,15
27,3,323332331,321,410,323332331
27,4,9,8,4,9
27,56,86,29,23233333,28.666666666666668
27,116,4,4,0,4
27,117,333200301,3,333200306,166600150.5
27,118,32093352,369350,72258,16046676
27,119,45,6,2,45
27,123,432625,257730,6,432625
28,2,4,302323333,323333000,2
28,3,0,332332330,95853,0
28,4,9,14,5,9
28,115,98,13,20,98
28,116,22,5,5,22
28,118,23233320,233322155,20332,11616660
29,4,217301,924,16,108650.5
29,7,32331003,256075,232788,32331003
29,56,194804,11,22,194804
29,107,1,0,323332003,1
29,125,7,2,30232333,7
29,126,4,0,333133012,4
29,127,363365344,233663255,423054,121121781.33333333
30,32,6,0,333232201,6
30,118,278469,103934,10,278469
30,119,892,354,6,892
30,121,1,0,333200211,1
30,124,333200210,2,0,333200210
30,126,234798,39565,22,78266
30,127,40,6,1,20
31,5,258659,176104,8,258659
31,9,54,11,2,54
31,119,1,1,0,1
31,120,1,0,23233320,1
31,121,1,3023233,32002212,1
31,122,0,232333200,2111,0
32,120,38120,14,6,38120
32,121,10,3,2,10
32,123,30232333,2002110,88715,30232333
33,2,1,0,23233330,1
33,4,5,4,1,5
33,8,0,333003133,164078,0
33,121,11,15,3,11
33,122,8,3,30232333,8
34,2,333300322,1,8,333300322
34,4,239095,93114,11,239095
34,6,6,0,323333003,6
34,121,2,2,0,2
36,0,5,2,0,5
36,6,2,2,0,2
36,7,3,302323333,3200,3
36,10,33003101,92367,31622,33003101
36,112,3,302323332,10120,3
36,114,296008,87856,10,296008
36,123,0,232333200,3232,0
37,0,9,4,3,9
37,15,151827,10,7,151827
37,16,3,302323332,330002,3
37,114,4,3023233,32010002,4
37,116,0,233320033,33,0
38,8,1,0,5,1
38,15,33668,80707,10,33668
38,16,23,12,323332330,11.5
38,114,11,332010136,115371,5.5
38,115,1,0,23233320,1
38,122,4,2,30232333,2
38,123,6,0,333200323,6
39,2,0,232333300,3223,0
39,28,203336,27377,15,203336
39,29,342727,678,679,171363.5
39,79,0,233323100,3,0
39,114,323332016,118,735,161666008
39,115,3,1,0,3
