x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,24,37547,4867,10,1,1
0,25,61650.333333333336,22079,43,37,15
0,26,36189,7090,13,4,2
0,28,28345.5,13307,29,13,6
0,29,44580.5,8645,22,6,4
0,30,23671,2667,18,6,2
1,14,198991,24604,77,1,1
1,25,32605,6710,29,8,3
1,26,58565,10140,18,7,2
1,27,23754,5700,10,7,3
1,28,46176,5552,17,5,4
1,30,23935,9377,14,1,1
2,27,21950,5742,54,2,1
2,28,24426.5,6313,43,14,8
2,29,45528,5856,71,2,2
3,28,7286,1045,23,9,1
3,31,103313,14877,113,1,1
3,59,86332,20072,79,1,1
5,66,40334.5,14869,53,10,7
5,67,15801,2713,18,2,1
6,62,8346,2021,58,10,6
6,66,22660,4573,18,3,3
6,68,26173,3710,15,16,5
7,63,23382,3775,10,6,2
7,65,12656,717,18,2,1
7,67,25111,2547,15,1,1
8,67,23861,2475,15,3,1
10,59,35312,5240,13,12,7
10,60,92877,14271,12,1,1
10,61,11291,647,29,3,3
10,62,17046,2994,23,2,2
11,44,213659,18479,99,1,1
11,59,41295,11971,15,19,5
12,8,207895,28008,95,1,1
12,59,21971,6180,14,2,2
13,60,44807,4871,13,2,1
14,44,18795,1154,15,1,1
15,64,30964,2935,19,4,2
16,56,19197,2145,54,1,1
16,57,37875,17253,110,19,8
16,59,19385,1021,17,1,1
16,63,56633,5055,17,2,1
17,54,63055,8021,9,1,1
17,55,7287,869,16,1,1
17,57,120197,12512,74,37,3
17,64,16723,4773,13,5,1
18,55,26660,417,26,1,1
18,63,32306,4989,13,3,2
19,46,59392,9580,9,1,1
19,56,57275,8857,85,1,1
19,62,12353,2838,14,2,2
19,63,11146,416,17,5,2
20,54,54803,5531,13,6,4
20,55,20060,7678,58,62,11
20,59,51454,4559,25,3,1
21,15,180813,5051,100,1,1
21,53,50743,7106,22,13,11
21,55,16880,1659,25,10,5
21,57,16925,2438,74,4,4
21,58,3622,290,318,1,1
21,61,20897,2437,361,5,4
22,28,913,120,90,1,1
22,53,38292,6789,18,12,8
22,54,38101,6804,15,116,14
22,56,3171,936,24,2,1
22,59,12669,5511,11,2,2
23,52,32128.5,13224,28,30,15
23,53,28131,3408,28,131,59
23,54,21257.5,8520,34,18,13
23,56,5991,2094,35,3,1
23,58,6829,556,29,1,1
24,52,55811.5,19572,26,50,20
24,53,36301.666666666664,19768,61,170,52
24,54,22937,3120,8,1,1
24,55,34237,7884,60,9,2
