x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
0,8,48082,35755,6,7,1
0,20,7011,8944,7,21,1
0,21,20623,35159,8,20,2
0,26,36638.5,50393,74,10,2
0,27,25624,65471,20,16,6
0,28,40861,85915,17,32,13
0,29,53364,205830,24,11,8
0,30,53916.5,91154,15,14,10
0,31,58741.75,141326,26,263,88
0,32,69598.66666666667,123098,42,77,36
0,33,139551,410217,14,8,3
0,34,86189.25,268675,53,15,8
0,51,69392,58506,6,1,1
0,65,38230,27946,8,8,1
0,66,27957.5,47234,45,4,3
0,67,9005,742,35,1,1
0,90,52876,51633,16,1,1
0,91,43004.5,129125,35,11,2
1,8,65726,71590,6,3,1
1,20,59502,66972,9,1,1
1,21,26769.5,55932,17,4,2
1,27,70973,161878,16,24,4
1,28,26001.5,57874,26,7,3
1,29,22553,48238,9,9,2
1,30,57900.25,214531,32,94,44
1,31,54314.5,85452,16,147,40
1,32,94961.66666666667,82426,77,45,18
1,33,30987.666666666668,121326,20,31,16
1,37,13371,14806,6,1,1
1,44,47192,45332,8,1,1
1,50,55848,69054,7,1,1
1,89,11892,7364,18,1,1
2,6,62931,167374,6,3,2
2,21,66420,60213,11,1,1
2,25,69102,57223,9,3,1
2,27,38015.5,89781,12,18,9
2,28,31846.25,104681,38,12,10
2,29,118970.5,227154,11,2,2
2,30,37117.666666666664,54527,54,29,21
2,31,61100,178782,34,281,98
2,32,63282.5,198347,30,232,83
2,33,41724.5,81772,329,6,4
2,34,54881,60296,9,9,3
2,45,91784,93427,7,1,1
2,46,42072,48847,34,4,1
2,51,43813,48111,8,2,1
2,68,36953,65631,7,7,2
2,69,39617.5,77979,18,5,3
2,70,39101.5,80822,21,11,3
2,71,59985.5,122872,12,7,3
2,72,40755,104678,17,5,3
2,73,8451,11435,7,2,1
2,80,79188,79590,4,3,1
2,81,22127,35779,5,15,1
3,23,52181,109201,52,9,7
3,24,44796.5,92176,19,17,7
3,26,57998,65074,7,12,8
3,27,50021,32155,2,11,1
3,28,63463,135756,10,233,71
3,29,63405.666666666664,153805,39,98,32
3,30,49042.333333333336,114134,26,54,18
3,31,72143,81938,35,92,38
3,32,85905.5,129725,8,45,16
3,33,62392.5,211209,47,92,39
3,34,53476,179123,24,14,6
3,35,24159,27709,16,12,1
3,36,89690,8142,64,1,1
3,43,20085,27620,27,4,3
3,44,75815,21258,110,1,1
3,45,54543,54881,7,2,1
3,46,81312,86918,4,2,1
3,50,267,91891,9,1,1
3,68,35790.333333333336,125002,17,87,27
3,69,26766.666666666668,76412,267,11,5
3,70,23406.666666666668,110602,12,11,8
3,71,53569.5,145590,8,3,3
3,72,62271.5,168248,6,2,2
3,73,91066,22966,88,2,2
3,80,11727,28834,12,8,2
3,82,36675.5,80780,9,3,3
3,88,18229,13075,39,5,1
4,24,45245,38456,9,6,2
4,25,38263,36578,7,4,3
4,26,38359,55501,5,4,2
4,27,432012,353439,5,9,2
4,29,35154.5,52934,11,6,5
4,30,75395.5,72039,12,86,23
4,31,52458,96778,23,257,76
4,32,52935.25,120854,18,116,73
4,33,55131,94815,25,32,23
4,34,69045.33333333333,195696,27,7,6
4,35,48381.333333333336,177775,24,20,10
4,36,20223,5403,7,3,2
4,37,18971,46361,9,3,1
4,43,66264,92522,7,1,1
4,44,70060.5,142909,12,2,2
4,45,44611,32749,7,1,1
4,46,75378,162910,12,2,2
4,47,20700,48194,8,1,1
4,64,77832,74966,5,2,2
4,65,54067,107798,31,5,3
4,66,35457,81143,14,10,3
4,68,34106.5,83810,9,10,5
4,69,27804,95737,162,110,17
4,70,117075.5,215401,9,2,2
4,71,39636,87441,8,6,3
4,80,465,942,83,4,1
5,24,51056,47866,10,1,1
5,25,16785,7832,9,1,1
5,30,59803.5,191744,21,102,50
5,31,63252,127099,21,320,90
5,32,61470,127175,22,132,51
5,33,48219.333333333336,101926,30,36,15
5,34,63966.25,262903,53,38,16
5,35,43782.666666666664,173987,24,7,7
5,36,31367,55345,15,7,5
5,37,76077,155721,13,4,4
5,39,34495,37472,11,1,1
5,42,37970,83068,12,4,2
5,44,78502.33333333333,238609,22,5,4
5,45,144070.5,293119,13,5,3
5,46,53671.333333333336,144075,23,10,7
5,47,62080,23462,6,1,1
5,62,56561.5,116556,11,19,4
5,63,81706,77264,5,1,1
5,65,42332.5,123745,7,10,2
5,66,19703.5,60900,13,22,2
5,69,16122,61059,4,1,1
5,70,34852,40017,4,2,1
5,71,57283,82783,6,1,1
5,72,21932,25147,4,1,1
6,22,68922,48903,30,6,4
6,27,47783,51647,8,9,2
6,28,14374,8134,7,1,1
6,29,46640,85040,18,6,2
6,30,76649.5,182752,19,17,10
6,31,62900,72190,35,116,26
6,32,62477.5,117479,25,181,72
6,33,48801,174235,55,204,90
6,34,49787,24452,10,24,16
6,35,44529.25,181770,112,29,16
6,37,58094,17949,11,10,5
6,38,45783,38064,16,28,14
6,39,35732.5,48730,13,62,10
6,42,97922,97887,8,1,1
6,45,63318.5,171305,20,21,4
6,46,51982,76466,5,2,1
6,47,19622,24507,18,2,2
6,62,73619,79105,8,8,3
6,118,90720,93360,11,2,1
7,4,36357,36720,6,1,1
7,22,27838.5,32843,21,3,3
7,25,58259,111006,14,3,2
7,27,50139,111204,19,26,4
7,28,65910.5,108040,15,3,3
7,29,39683.333333333336,202188,91,21,12
7,30,59492.5,81328,14,41,4
7,31,42768,195912,30,29,11
7,32,64200.5,97955,16,27,6
7,33,60966.666666666664,183428,30,199,44
7,34,67864.75,213681,44,236,78
7,35,67002.5,71425,12,64,27
7,36,59559.333333333336,101571,29,191,59
7,37,47418.333333333336,151131,32,24,16
7,38,162507.5,40693,75,7,4
7,39,206275,15219,71,1,1
7,40,975,19681,8,1,1
7,46,19886,11585,12,19,3
7,47,82445,115931,6,4,1
7,48,37059,45297,4,1,1
7,52,77162,87519,5,5,5
7,61,47511,52059,7,1,1
7,113,38241,40732,9,1,1
8,24,47942,50259,13,2,1
8,27,38606,77437,10,2,1
8,29,60936.5,219132,16,7,3
8,30,59075.75,264140,27,44,16
8,32,53570.5,348178,31,23,12
8,33,102932.33333333333,140435,45,26,7
8,34,49714.333333333336,120547,46,80,20
8,35,60344.666666666664,107163,23,414,58
8,36,71217,172836,20,72,27
8,37,64291.5,53218,10,37,12
8,39,3258,2300,11,1,1
8,40,51513,36713,4,11,2
8,47,68713,94550,9,1,1
8,48,70785,72345,5,1,1
8,60,54123,86399,5,2,1
9,29,44809.333333333336,173427,80,7,4
9,30,44842.5,103177,22,31,10
9,31,41877.5,185380,35,45,14
9,32,81106,76837,7,6,5
9,33,28170.75,136243,31,25,12
9,34,69349.5,95944,19,41,20
9,35,54315,171203,25,158,70
9,36,45051,41560,31,92,29
9,37,67030.33333333333,78499,37,103,28
9,38,115179,130799,8,4,3
