x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,75,5248,689,50,5248
0,76,5625,23,4,2812.5
0,77,1,1,31311311,1
0,82,0,131121011,11,0
0,83,131131121,1101,6581,131131121
0,85,311124560,11878,41,155562280
0,86,483,136,24,241.5
0,87,131131124,134272645,11088192,43710374.666666664
0,89,131131110,23321,36842,131131110
1,74,17,3,1,17
1,79,3,0,113112110,3
1,80,113112104,313113225,104009,56556052
1,81,4,3,0,4
1,82,1,0,131131121,1
1,83,2,3131131,12101321,2
1,85,31311311,1031320,74365,31311311
1,86,113200812,28909,384,56600406
1,87,27,11,131131110,13.5
2,74,113113061,113010647,64356,37704353.666666664
2,81,8,3,3,8
2,82,113112305,113,233,56556152.5
2,83,131168197,9917,11101,65584098.5
2,85,3,2,0,3
2,86,28708,29915,15,28708
2,87,10024,840,100,5012
3,74,4,6,113113015,2
3,75,0,131123313,13,0
3,76,12331310,203296,33224,12331310
3,80,35707,2225,43,35707
3,81,2,7,2,2
3,82,60,1,1,60
3,83,0,243421034,57423,0
3,84,11103123,3169947,11110850,5551561.5
3,85,48324,5443,44,12081
3,86,113111100,222,985,113111100
4,73,15,1,1,15
4,74,31311315,3011314,31237,15655657.5
4,75,39,316244245,12341655,13
4,76,131156954,58650,92251,43718984.666666664
4,77,0,311311233,1210,0
4,79,2,0,311233121,2
4,81,47417,10458,18,15805.666666666666
4,82,4045,24,113112312,2022.5
4,83,1,313113112,310020,1
4,86,1,424214333,169944,0.5
4,88,31311311,1033021,95732,31311311
5,72,533,22,1,533
5,73,77,14,2,77
5,74,137022,311344124,1324,68511
5,75,113120473,157,950,56560236.5
5,76,358134,336721,19,179067
5,77,1,0,131131123,1
5,78,4,2,0,4
5,79,1,131123234,31311313,0.5
5,80,131131123,23300,25406,131131123
5,81,12323229,257555,301129,6161614.5
5,82,31311312,2313213,37232,15655656
5,83,311231307,313113114,113214419,103743769
5,84,113111103,111103535,11485,56555551.5
5,85,56,10,131131113,14
5,86,311110223,3,9,311110223
5,87,10,2,113111103,3.3333333333333335
6,73,10,2,0,10
6,74,311301170,6,342612451,103767056.66666667
6,75,0,112332200,225603,0
6,76,134461,26,2,67230.5
6,77,48390,79,8,24195
6,78,69,6,2,69
6,79,62,3131133,12323304,31
6,82,13,3,342542643,6.5
6,83,35,311311233,3301,17.5
6,84,7,4,0,7
6,85,64805,13345,29,32402.5
6,86,31311312,1102313,311121424,15655656
6,87,88,9,9,44
7,74,13013133,178037,43486,13013133
7,75,0,311311233,2300,0
7,81,14,1,1,14
7,84,9,2,2,9
7,85,131131549,3153079,11141065,43710516.333333336
7,86,31311320,312431124,31328304,10437106.666666666
7,87,85908,18208,50,21477
8,73,89893,131152108,46,44946.5
8,76,342544537,2332235,311276435,114181512.33333333
8,78,8,8,113112335,4
8,80,53,10,2,26.5
8,81,695589,2,1,695589
8,82,5,64,6,5
8,83,8,0,131131123,8
8,84,1,0,131131111,1
8,85,0,131111301,12,0
8,86,311112005,0,311112007,155556002.5
8,87,19507,3381,28,19507
8,88,11033103,38186,12941,11033103
8,90,9,0,311103303,9
9,72,7,313113113,20130,7
9,73,113113034,148,384,56556517
9,74,131131565,3147689,13035877,32782891.25
9,78,12,3,0,12
9,79,3131,313113165,332225,1565.5
9,83,2,2,0,2
9,86,12,311311119,31311323,6
9,88,131131110,131143442,42528,65565555
9,90,168,72,31311334,42
9,91,0,311311103,3023,0
10,72,1,0,113113020,1
10,73,0,113020123,88319,0
10,76,8,3,31311311,8
10,77,468391,417710,2,468391
10,79,311233119,84,8,155616559.5
10,80,856,1781,150,856
10,81,113112337,221,874,56556168.5
10,82,339,876,3,339
10,83,21,1,1,21
10,85,1,1,0,1
10,87,84,29,12,28
10,88,73,16,0,73
10,89,7,3131131,142164312,3.5
11,71,8314,18,1,8314
11,72,107,18,9,35.666666666666664
11,73,477,708,13,477
11,74,18591,11,131131131,6197
11,75,12,4,3,12
11,76,42,12,0,42
11,78,6,0,9,6
11,79,7829,33,5,7829
11,81,1,0,113112330,1
11,82,0,112330313,72084,0
11,87,8441,34,6,8441
11,88,14,5,5,14
11,90,25776,28018,52,12888
12,73,162442441,3042320,76551,81221220.5
12,74,5,8,4,5
12,76,0,112333303,125231,0
12,77,2,0,131131123,2
12,78,12333212,3147108,12337637,6166606
12,79,31311311,2331201,2767,31311311
12,80,343,62,41,343
12,81,13,15,6,6.5
12,82,1,313113112,330320,1
12,83,328263,297940,2,328263
12,84,339,37,57,339
12,85,19,2,2,19
12,86,11120102,16818,7128,11120102
12,87,3625,675,313,3625
12,88,16,8,113111204,8
12,90,25652,15,1,25652
13,73,40,445572664,44333654,10
13,74,311302047,1,311302033,155651023.5
13,75,18647,313121106,333341,9323.5
13,77,113112351,307,272,56556175.5
13,78,131131123,33213,551,131131123
13,79,4,313113112,333022,4
13,80,29582,35406,12,29582
13,81,342833,78377,34,114277.66666666667
13,83,113111231,210,584,113111231
13,84,15553,1177,72,15553
13,85,2,2,0,2
14,68,36,4,3,18
14,69,4,0,131131130,4
14,72,2,0,131131130,2
14,73,1,1,0,1
14,75,7,0,113112333,7
14,78,0,131123332,20,0
14,80,0,112333021,25004,0
14,81,113112333,20,434,113112333
14,83,33,2,24,33
14,84,0,111231212,13782,0
14,85,1319,61,4,439.6666666666667
14,86,131131112,131135610,49217,65565556
14,88,4,1,0,4
14,90,265,950,17,265
15,70,13031322,11657,980,13031322
15,73,13022001,9630,5197,13022001
15,74,43959,13545,19,43959
15,75,155743,150623,22,51914.333333333336
15,76,21,158,24,10.5
15,77,178585,181599,24,59528.333333333336
15,78,115131,12,17,115131
15,79,50,2,1,25
15,80,1,0,113112333,1
15,81,15,4,131131123,7.5
15,82,6,3131131,12332323,6
15,83,4,8,6,4
15,85,9,313113111,113342452,4.5
15,88,4647,33,10,4647
15,90,83958,25884,12,83958
16,69,8,3,0,8
16,70,131131131,134293476,13080195,43710377
16,71,1,1,0,1
16,75,31311311,2333333,31374,31311311
16,76,7659,14,138,7659
16,79,19,1,1,19
16,81,10,55,3,10
16,83,12332320,285159,206349,12332320
16,87,1,3131131,11230133,1
16,90,113111202,1,90,113111202
16,92,27039,83,256,13519.5
17,69,47,313113134,102021,23.5
17,70,15655,4285,35,7827.5
17,71,0,311311303,220,0
17,75,19482,311311344,11,4870.5
17,76,311233341,4,4,103744447
17,82,0,131123323,22,0
17,83,131131189,32347,49431,43710396.333333336
17,85,1,1,0,1
17,86,31311311,1232130,8313,31311311
17,87,1,0,131131112,1
17,89,13,19,3,6.5
17,90,7,424315113,288706,3.5
17,92,23173,20298,18,11586.5
18,68,3946,14,40,3946
18,69,9,4,113113102,4.5
18,70,113114081,960,647,56557040.5
18,72,31311311,3030210,394507,31311311
18,73,311303020,3,1,311303020
18,74,113131824,248,543,56565912
18,75,474,74,22,237
18,76,9,131130040,131131134,3
18,78,11,2,311300000,5.5
18,81,56,17,29,56
18,82,638706,704184,9,319353
18,83,75,240,16,37.5
18,84,22,11,0,22
18,85,1,0,131131112,1
18,86,311123212,1,1,311123212
18,87,1853,27,3,617.6666666666666
18,88,2,424333332,113375120,0.6666666666666666
18,89,34663,63,58,8665.75
18,90,342431543,1202321,238464,171215771.5
18,91,3,1,4,3
19,68,4,9,9,4
19,69,28,1,1,28
19,70,0,113102020,70399,0
19,75,178223,32333,15,178223
19,76,16780,14,14,16780
19,77,4,3131131,13003123,4
19,78,88,41,31311319,29.333333333333332
19,79,5529,6559,57,5529
19,80,182703,22,26,182703
19,81,342544622,2333123,22134,171272311
19,83,3,3,7,3
19,86,1,311311123,311125431,0.5
19,87,6082,767,31,6082
19,88,7182,45,25,1795.5
19,89,113111422,575,951,56555711
19,90,1,0,311120312,1
19,93,113111032,331,796,113111032
20,68,149475,35130,13,149475
20,74,4450,18,4,2225
20,75,0,113023213,45888,0
20,77,13002303,10892,595,13002303
20,79,3553,51,3,3553
20,81,47,39,31311311,47
20,82,1,0,311233312,1
20,88,53,21,9,26.5
20,89,7543,9366,22,3771.5
20,90,11236898,311328433,31314347,2809224.5
20,91,34332,9325,22,34332
20,92,6102,313113135,32346,2034
20,93,0,111032332,90440,0
20,95,11032112,131114501,213,5516056
20,96,18,0,311103132,18
21,65,31271,9953,14,15635.5
21,66,8827,12,18,8827
21,72,93,12,3,46.5
21,73,86482,18146,311303118,43241
21,74,43,9,0,43
21,75,1,313113113,30013,1
21,76,399571,66886,33,199785.5
21,81,9,17,11,9
21,82,0,311311233,3122,0
21,84,823,248,42,823
21,85,6568,31,25,6568
21,86,11233221,131224814,15376,5616610.5
21,87,20732,50,31311317,5183
21,88,66511,13705,25,22170.333333333332
21,89,342656279,1328065,311364320,85664069.75
21,90,131131115,131124325,131149026,43710371.666666664
21,91,90,25,3,45
21,92,77563,20002,20,77563
21,93,3,0,113111033,3
21,94,24251,422,32,12125.5
21,95,131131112,3163244,11100941,65565556
21,96,16,10,31311311,16
22,64,1,1,31311312,1
22,65,31311312,202322,115388,31311312
22,66,312020232,1,5,312020232
22,68,2,1,1,2
22,71,61474,31431,60,30737
22,72,31324797,31244,37151,7831199.25
22,73,1,120030224,31795755,0.5
22,74,18,24,17,6
22,75,14,35,113113040,7
22,78,131135827,3136,6926,65567913.5
22,82,32,11,0,32
22,86,131131114,3164361,11285504,65565557
22,87,8679,1271,50,4339.5
22,88,11223132,55588,18483,11223132
22,89,2,311311124,31313614,1
22,90,3,3131131,11212312,3
22,91,32285,18,5,16142.5
22,92,311103301,3,2,311103301
22,93,65,21,8,21.666666666666668
22,94,58571,15186,44,58571
22,95,77,5,131131113,19.25
22,96,108,28,0,108
23,58,3,1,0,3
23,60,2,0,312021011,2
23,62,154945,32573,22,77472.5
23,67,6,2,5,6
23,68,39,1,1,39
23,69,113120033,221,234,113120033
23,70,75947,18642,6,75947
23,71,58003,15447,38,58003
23,72,79,311312036,1226,26.333333333333332
23,73,312003121,313113122,30231,156001560.5
23,74,113155738,240,171,56577869
23,76,0,131200203,32,0
23,77,90,11,3,90
23,78,14,6,0,14
23,81,131131200,13310,76285,131131200
23,82,16,6,0,16
23,85,0,311311332,1111,0
23,86,10,4,9,5
23,87,1,0,113113301,1
23,88,25161,67,16,8387
23,89,131131132,131155361,86382,65565566
23,90,342761644,3247812,308468,114253881.33333333
23,91,26,426336127,113449048,6.5
23,92,5381,1135,77,1793.6666666666667
23,93,113113213,426323755,113339000,28278303.25
23,94,435827,5,3,435827
23,96,11960,27,43,11960
24,58,20212213,34879,11387,20212213
24,60,38,311312029,31311416,12.666666666666666
24,61,113120211,120203331,62235,28280052.75
24,62,2,0,113120203,2
24,67,63340,18045,12,63340
24,68,2423,14,6,2423
24,69,0,120033230,33218,0
24,71,20032030,49750,9890,20032030
24,73,46,12,343314435,15.333333333333334
24,74,32728,11964,113120042,10909.333333333334
24,75,58,606,131131221,19.333333333333332
24,76,131131207,3151462,20045132,65565603.5
24,77,20020330,114685,30816,20020330
24,78,33528,49,15,16764
24,79,4,3131131,20013312,4
24,80,0,131200133,11,0
24,81,16,30,8,16
24,82,24,9,31311312,24
24,84,5,3,31311311,5
24,86,18,22,14,18
24,88,322,647,17,322
24,89,4,0,131131132,4
24,90,0,311311322,3102,0
24,91,6001,14,63,3000.5
24,92,311321311,311311322,9,155660655.5
24,93,26,20,3,13
24,94,56788,30455,10,28394
24,95,90,311311335,342632576,22.5
25,61,234193,69858,11,117096.5
25,62,2,313113120,203201,2
25,64,9,6,0,9
25,67,31311312,102123,141095,31311312
25,73,2928,581,93,2928
25,74,15,61,14,7.5
25,75,18291,11,21,18291
25,76,12,3,1,12
25,77,13,49,9,13
25,81,41172,20127,18,41172
25,82,48,12,0,48
25,85,8,2,311332211,4
25,87,2979,18,20,2979
25,89,39,3131138,13223132,19.5
25,90,6,0,311322310,6
25,91,66,36,31311327,16.5
25,92,31360667,3242557,14555,15680333.5
25,93,13,1,311322001,6.5
25,94,13202236,212619,187871,6601118
25,95,131131154,131134260,90880,43710384.666666664
25,96,54200,131139252,38,27100
26,60,67,9,3,67
26,61,343331645,210035,42959,171665822.5
26,62,25,5,1,12.5
26,63,49819,10,78,49819
26,64,86,69,37,43
26,65,4,311312020,312022556,2
26,68,312010211,1,9,312010211
26,69,11,2,0,11
26,70,7,313113120,113153265,3.5
26,73,131131200,32031,64840,131131200
26,75,103788,26448,26,51894
26,79,73385,18611,14,73385
26,82,22353,15,130,22353
26,87,31366690,3337238,20001,10455563.333333334
26,88,26,8,0,26
26,89,113192705,399656,631,56596352.5
26,91,53,20,20,26.5
26,93,3,2,31311311,3
26,94,50,4,1,25
26,95,1,3131131,13202301,1
26,96,131131139,3151133,13182214,65565569.5
26,98,24,6,0,24
26,99,47,4,31311311,47
26,100,311310221,0,5,311310221
27,61,5730,13,23,5730
27,63,8,21,10,8
27,64,0,131202030,13,0
27,67,0,311312010,2132,0
27,69,1,0,312010220,1
27,75,9505,33,11,9505
27,77,11,93,11,11
27,80,8,0,131131200,8
27,81,20013303,48429,16164,20013303
27,83,19,1,1,19
27,87,311332101,3,3,311332101
27,88,3,1,1,3
27,89,9,426336326,113730765,3
27,91,13584131,637628,507682,4528043.666666667
27,92,144351160,134320556,13281548,36087790
27,93,274194,27,62,68548.5
27,94,446305,1482,41,148768.33333333334
27,95,1,0,131131132,1
27,96,22,8,131131131,11
27,97,13120001,188983,33678,13120001
27,98,71,16,12,71
27,99,31,23,311310228,15.5
27,100,341332323,3102213,165232,170666161.5
28,57,131131202,12220,99261,131131202
28,60,20210211,274349,68558,20210211
28,61,22274,682,13,22274
28,63,10,96,18,10
28,64,38,3131131,151334222,19
28,66,78946,19843,15,78946
28,69,2,2,31311312,2
28,77,113120021,111,230,113120021
28,81,63590,28,39,21196.666666666668
28,85,1,134264364,13330063,0.5
28,89,131131145,134294772,13234528,43710381.666666664
28,91,38,5,8,19
28,92,14,311311328,31311541,7
28,93,13,11,4,6.5
28,96,0,113122110,70625,0
28,100,0,311311310,2220,0
28,101,8937,41,1,8937
28,102,5,2,2,5
28,103,8903,311310038,204,4451.5
28,104,31311311,313323302,212540,15655655.5
29,51,31311312,212332,157230,31311312
29,52,3305,38,40,3305
29,53,56,11,5,28
29,56,135874,27713,11,135874
29,57,18,134333253,20212243,9
29,60,131131202,10212,48149,131131202
29,64,40,13,0,40
29,68,11784,28483,10,11784
29,71,12,1,1,12
29,72,5,2,131131200,2.5
29,73,0,131200322,2,0
29,75,4,5,6,4
29,76,8328,12,58,8328
29,77,7,313113120,21113,7
29,78,0,120021112,251986,0
29,82,595,145,11,297.5
29,83,332,22,0,332
29,89,6,0,131131132,6
29,90,31311312,314534633,311658204,10437104
29,91,311430540,192091,15,103810180
29,92,50,9,311322035,12.5
29,93,31516634,3398997,510344,10505544.666666666
29,94,45,17,3,22.5
29,95,5,0,131131132,5
29,96,2,313113113,122111,2
29,99,397,484,15,198.5
29,100,31311325,223014,37177,15655662.5
29,101,234404,232772,6,234404
29,102,16,1,1,16
29,103,49257,18075,310021141,24628.5
29,104,8,0,113100203,8
30,52,312021233,1,4,312021233
30,53,8,35,11,8
30,56,113120212,303,780,113120212
30,57,14,7,0,14
30,58,18,3131131,151341525,9
30,60,0,131202102,13,0
30,64,35161,24,34,35161
30,65,20203011,205856,40238,20203011
30,67,20103011,17619,3656,20103011
30,69,13645,11,6,13645
30,71,34202,8,3,34202
30,72,19,2,1,19
30,78,15,0,113120021,15
30,80,0,311312002,202,0
30,81,301351,313167591,20026,100450.33333333333
30,82,11,8,1,11
30,85,24,2,131131133,12
30,86,12247,59,101,6123.5
30,88,20,28,9,10
30,89,29195,14,3,14597.5
30,90,21,15,5,21
30,91,1,1,31311311,1
30,93,311322021,3,9,311322021
30,94,7,6,4,7
30,96,5,0,113113122,5
30,99,21504,1768,43,10752
30,101,310022300,2,0,310022300
30,102,7,134133255,213035,2.3333333333333335
30,103,131343216,111163,41096,32835804
30,104,16,10,31311310,5.333333333333333
31,52,6,311312021,312023633,3
31,53,175284,46010,22,87642
31,55,4,313113120,113332523,2
31,56,84,120212321,115062,42
31,57,36281,8,5,36281
31,58,16,311,26,8
31,70,12,4,3,6
31,72,632,472,46,632
31,77,233429,128522,17,77809.66666666667
31,79,6,2,31311312,6
31,80,7,0,312002020,7
31,81,312002044,3,113120030,104000681.33333333
31,82,113120020,0,940,113120020
31,85,40,19,2,40
31,87,6854,30290,16,6854
31,88,2,313113113,301223,2
31,89,31966,12601,41,15983
31,90,714507,6,1,714507
31,93,367558,8,12,367558
31,94,4,313113113,220131,4
31,95,711014,120585,19,237004.66666666666
31,96,56296,31229,22,18765.333333333332
31,97,47,8,4,23.5
31,99,113113122,10,532,113113122
31,102,113100221,100221331,225881,56550110.5
31,103,189263,179067,20,63087.666666666664
31,104,17,49,131131003,5.666666666666667
31,105,7,1,1,7
32,55,63378,8,15,63378
32,56,93,11,40,93
32,65,131131208,3012,131185394,65565604
32,69,299222,76620,15,299222
32,70,284,850,16,142
32,75,312002124,3131132,20032220,156001062
32,80,31311312,20122,21330,31311312
32,82,9,120020004,194693,3
32,86,131131133,23301,60287,131131133
32,87,13323300,128516,55923,13323300
32,89,113113300,113301432,15231,56556650
32,90,13270856,664150,531810,6635428
32,91,49,68,1,24.5
32,92,144351452,131417110,309711,48117150.666666664
32,93,84328,10847,21,84328
32,94,16,8,113113229,8
32,95,113113220,123,247,113113220
32,96,311320100,1,8,311320100
32,97,57,12,3,57
32,102,1,311310022,113103252,0.5
32,103,20,313113295,222128,10
32,104,112526,71667,49,37508.666666666664
33,55,75414,18696,16,75414
33,57,10,101,23,10
33,58,58,6,144431524,19.333333333333332
33,75,131131225,3013,113146330,65565612.5
33,80,22128,13,27,22128
33,82,3,311312002,312003324,1.5
33,83,11,32,16,11
33,85,0,131200012,20,0
33,86,44,18,343311412,22
33,88,31311312,21,103950,31311312
33,89,10524,4659,66,10524
33,90,1,0,113113333,1
33,91,415,925,14,207.5
33,92,311826864,45482,35,155913432
33,93,5319,7,29,5319
33,94,136266,7694,36,68133
33,95,0,113220130,323186,0
33,96,31311311,3201013,509968,31311311
33,97,8,8,113113223,4
33,102,8,2,310022311,4
33,103,15035,338,72,15035
33,105,433,516,8,216.5
34,58,3,2,0,3
34,67,2,313113120,113120,2
34,68,0,120113031,169305,0
34,69,113120113,3,862,113120113
34,74,6,3131131,151234233,3
34,75,0,131201030,31,0
34,76,0,313113120,30013,0
34,85,69,3131152,151132421,23
34,89,312000002,0,9,312000002
34,90,7,3,0,7
34,91,62075,113347484,73862,20691.666666666668
34,92,31311311,3222220,64351,31311311
34,93,10,15,10,5
34,94,113113222,120,494,113113222
34,96,392456,264160,21,392456
34,97,58,8,1,29
34,98,10,3,0,10
34,101,158233,20285,31,79116.5
34,103,0,100303301,27361,0
34,104,113100232,30,305,113100232
35,58,10,22,12,10
35,60,9,1,9,9
35,64,11,9,2,11
35,68,2,0,113120113,2
35,72,0,120103312,67611,0
35,76,2,3,3,2
35,77,113120115,19,718,56560057.5
35,79,145504,13,15,145504
35,80,24402,131277608,46,12201
35,81,22,41,31311322,11
35,82,31311312,21202,290576,31311312
35,85,11,125,24,11
35,86,53150,9196,8,53150
35,87,7,311312004,1001,3.5
35,91,113113334,313113115,333492,56556667
35,92,2,311311322,311324443,1
35,97,6656,31,9,3328
35,98,10619,417,31,5309.5
35,99,34,33,7,17
35,100,8,3131131,144351462,4
35,102,1,7,1,1
35,103,113100308,313113400,310352,56550154
35,104,52,4,113100232,26
35,105,70162,413354748,436391,23387.333333333332
35,106,267,620,12,133.5
35,107,1,1,31311310,1
36,67,5,1,1,5
