x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
32,38,31,6,0,31
75,25,9,7,2,9
80,32,18,4,3,18
81,6,697,72,16,697
81,7,5176,10,1,5176
84,5,176111,35392,13,176111
87,2,323330214,302323640,212545,161665107
88,1,2,2,1,2
88,2,5,1,323330212,2.5
89,3,0,330212312,551253,0
90,1,12,1,1,12
92,1,7783,23,3,7783
93,0,3,2,30232333,3
119,18,203455,10928,24,203455
119,19,7,5,6,7
120,17,30232333,213012,8335,30232333
120,18,333021301,1,8,333021301
121,17,11,1,1,11
121,18,16,4,30232333,16
122,17,52,25,2,26
123,17,28178,9,4,28178
124,17,34429,31374,13,34429
