x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
3,60,29299,10,2,29299
4,60,23030,9930,12,23030
7,67,2,0,333032100,2
8,66,1,1,0,1
8,67,1,1,30232333,1
12,74,297360,2819,9,297360
13,69,333032032,3,0,333032032
13,69,0,232333032,333,0
13,87,333031122,0,6,333031122
14,69,30232333,320332,88178,30232333
14,79,30232333,311300,361862,30232333
16,73,36,16,2,36
18,74,10,9,2,10
19,83,9,3,30232333,9
20,87,0,232333031,1310,0
23,78,39,21,37,39
24,81,2,2,0,2
25,81,26,10,2,26
26,80,30312112,69012,34439,30312112
26,81,22638,35874,24,22638
29,83,5302,28,1,5302
35,85,3,0,333031131,3
37,85,7,7,0,7
37,87,1,1,0,1
38,87,5,4,2,5
40,86,6250,30,2,6250
40,87,27,30,1,27
41,86,104106,11711,19,104106
42,87,1,302323330,312320,1
42,88,0,330312312,68954,0
44,87,1,0,323330312,1
47,87,0,232333031,3013,0
47,89,333031301,1,5,333031301
48,87,1,0,333031302,1
48,87,87000,15052,29,87000
48,90,30232333,313012,102465,30232333
51,88,28,2,2,28
51,89,21,3,30232333,21
51,91,12,12,2,12
51,97,1,3023233,30312133,1
52,88,98,28,4,98
52,89,3,2,0,3
52,104,325552,38942,28,325552
53,96,10,13,1,10
53,97,1,1,0,1
53,98,1,0,23233303,1
54,88,22693,26,2,22693
54,99,0,233303121,31,0
54,103,23233303,12121,16594,23233303
61,94,40622,21,3,40622
63,92,323330312,311,380,323330312
63,94,366782,37786,27,366782
63,95,315,431,22,315
76,104,1198,5,1,1198
77,103,9,1,1,9
79,114,2,2,0,2
81,113,8,7,4,8
82,109,10,1,1,10
83,124,7,6,0,7
84,125,1,0,23233303,1
85,125,30232333,313320,165832,30232333
85,127,29,3,1,29
86,118,393,984,8,393
87,120,10,8,2,10
87,121,1,1,0,1
87,127,39797,21,1,39797
89,122,3,0,23233303,3
89,123,2,0,333031332,2
89,125,0,232333031,3322,0
89,127,128,55,22,128
90,121,33983,13,1,33983
90,123,7,11,4,7
90,125,30,20,5,30
90,126,12,4,30232333,12
90,127,26,2,2,26
90,127,5,5,0,5
91,124,23233303,20032,42731,23233303
91,125,57,31,3,57
91,126,7,5,0,7
91,127,3552,25,1,3552
91,127,394580,24545,28,394580
92,124,0,233303200,33,0
92,126,11912,27,7,11912
92,127,333031331,0,1,333031331
93,124,3,3023233,30320111,3
93,125,30320030,217468,52997,30320030
93,126,83224,69629,5,83224
95,125,1,0,323330320,1
