x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,1,11,7,1,11
0,3,30131233,76057,9371,30131233
0,37,5,1,5,5
0,44,15,2,1,15
0,51,321332330,3,9,321332330
0,68,6,1,1,6
1,13,50303,5,1,50303
1,14,0,220112330,282999,0
1,22,31310322,103302,296059,31310322
1,32,2,0,322003113,2
1,79,348504,43213,11,348504
2,2,0,32301313,10,0
2,3,131032301,31300,81354,131032301
2,4,55699,11691,11,55699
2,30,2,1,31310322,2
2,64,318575,48689,5,318575
2,68,103213311,33,878,103213311
3,0,203,992,28,203
3,1,8,1,1,8
3,2,3,3131032,30131312,3
3,17,103220112,310,668,103220112
3,19,14,2,1,14
3,27,9,1,1,9
3,28,4,3,0,4
3,77,157326,17,10,157326
4,1,55395,10,1,55395
4,2,1,0,131032301,1
4,50,4,2,1,4
4,53,1,1,0,1
4,54,1,0,321333001,1
4,63,31310321,3312101,83092,31310321
4,64,321331203,1,8,321331203
4,72,2,0,131032133,2
5,18,12355,6,4,12355
5,19,5,7,1,5
5,23,0,310322010,3303,0
5,28,2,5,4,2
5,45,101338,6,1,101338
5,50,33,6,9,33
5,54,13,2,31310321,13
5,66,3,5,1,3
5,67,0,213311100,590275,0
6,6,103230120,20,978,103230120
6,12,863,413,4,863
6,14,8,1,1,8
6,16,1,0,103220113,1
6,19,780,56,7,780
6,25,3,0,322010332,3
6,26,150489,44418,8,150489
6,36,31310322,31113,515283,31310322
6,44,186916,37610,9,186916
6,45,170,890,10,170
6,70,293511,88240,22,293511
6,74,1,3131032,13303023,1
6,78,46315,98980,10,46315
7,12,155925,37802,7,155925
7,15,7,1,1,7
7,16,2,1,0,2
7,17,2,313103220,112332,2
7,25,1,1,31310322,1
7,27,4,1,0,4
7,32,2,2,0,2
7,68,4,1,1,4
7,69,1,0,103213311,1
7,70,1,313103213,311101,1
7,75,0,32133023,0,0
7,78,13302131,477793,55304,13302131
7,79,313222301,1,8,313222301
8,1,120369,67884,11,120369
8,19,91618,17749,25,91618
8,68,3048,171,1,3048
8,69,6,2,0,6
8,78,131032133,2231,29123,131032133
9,4,1,1,0,1
9,6,0,230120133,511613,0
9,26,322010330,0,2,322010330
9,28,6178,7,9,6178
9,32,26260,7,4,26260
9,33,19,1,1,19
9,34,0,310322003,1130,0
9,39,3,313103220,22300,3
9,40,103220022,223,898,103220022
9,69,5,6,2,5
10,23,12,6,0,12
10,32,69203,46704,6,69203
10,33,20,4,3,20
10,40,0,220022231,463173,0
10,47,37332,10,17,37332
11,1,0,32302121,0,0
11,2,99757,12726,11,99757
11,6,7012,8,6,7012
11,7,13,5,1,13
11,16,172797,50907,8,172797
11,17,48352,16,7,48352
11,18,457004,106177,7,457004
11,19,760,4,2,760
11,20,1,313103220,121311,1
11,28,1573,14,1,1573
11,30,1,313103220,102121,1
11,32,103220102,101,170,103220102
11,34,0,32201013,20,0
11,40,31,2,0,31
11,94,1,313103132,222330,1
12,14,9,1,0,9
12,17,34,311,8,34
12,19,7,7,4,7
12,21,0,220121300,320864,0
12,22,1,0,322012010,1
12,23,0,310322012,23,0
12,32,0,220102120,457094,0
12,51,3,313103213,331311,3
12,66,8,1,1,8
13,0,8,1,0,8
13,1,1,3131032,30212102,1
13,5,4146,20,2,4146
13,16,1,313103220,130213,1
13,17,103220130,133,49,103220130
13,18,0,310322012,2102,0
13,39,14,1,1,14
13,41,1,0,131032200,1
13,46,259,5,1,259
13,51,3,0,103213331,3
13,60,13331011,488805,55233,13331011
13,62,17983,74434,7,17983
14,0,19,2,1,19
14,1,1,0,131032302,1
14,19,322012203,0,6,322012203
14,20,6,1,1,6
14,21,1,0,103220122,1
14,22,1,1,31310322,1
14,29,7,2,7,7
14,34,1,0,131032201,1
14,35,1,3131032,20101332,1
14,41,6,35,4,6
14,43,20032123,4560,7178,20032123
14,58,20,2,0,20
14,59,131032133,31103,46288,131032133
14,63,7,38,3,7
15,15,5,6,1,5
15,16,1,0,103220130,1
15,17,0,220130212,267671,0
15,18,1,0,322012220,1
15,19,31310322,122032,76269,31310322
15,20,5,4,3,5
15,21,18,2,0,18
15,22,2,2,0,2
15,34,3,3,0,3
15,55,4,2,1,4
15,56,6,1,1,6
15,80,31310313,2223012,214168,31310313
16,0,120,343,7,120
16,1,29,3,1,29
16,2,131032302,12033,70037,131032302
16,11,10,2,0,10
16,12,0,230200201,23406,0
16,17,6,1,1,6
16,18,3,3131032,20123210,3
16,19,131032201,23113,99444,131032201
16,20,7,1,1,7
16,21,3,1,31310322,3
16,22,131032201,21001,42432,131032201
16,24,55,11,21,55
16,25,6,1,1,6
16,29,46160,51882,14,46160
16,39,318,240,13,318
16,59,0,32133311,13,0
16,63,54116,4,32,54116
17,1,36986,12,42,36986
17,9,5,9,5,5
17,11,7,3,1,7
17,12,1,313103230,200202,1
17,13,103230200,3,872,103230200
17,17,2405,5,13,2405
17,18,2,0,131032201,2
17,19,0,32201232,1,0
17,20,45,18,4,45
17,21,5,2,0,5
17,23,20120303,309864,49340,20120303
17,46,167397,42071,7,167397
17,58,55622,8,1,55622
17,62,2,3131032,13331121,2
17,75,5,33,4,5
17,76,1,1,31310321,1
18,4,30212032,30166,3607,30212032
18,6,56252,7308,18,56252
18,33,2,0,103220102,2
18,34,787,395,5,787
18,38,106596,55630,14,106596
18,51,6,5,3,6
18,55,103213331,303,174,103213331
18,57,235,57,6,235
18,74,35536,10,122,35536
18,75,4,11,14,4
18,76,7,2,0,7
