x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
41,43,14,7,4,14
42,21,30232332,3213203,314151,30232332
43,19,0,232332321,3210,0
44,19,6,0,332321321,6
44,48,0,323211203,242727,0
44,67,0,232332321,1020,0
44,67,5,0,332321102,5
45,20,7,3,0,7
45,28,11,15,5,11
45,48,5,302323323,211210,5
45,49,323323211,202,770,323323211
46,16,8,0,23233232,8
46,19,6,28,6,6
46,65,23233232,11103,91581,23233232
46,66,23211102,112293,46945,23211102
47,11,29163,2448,6,29163
47,43,6939,10,9,6939
47,49,1,0,323323211,1
48,17,0,233232132,32,0
48,18,23213230,406852,406128,23213230
48,19,124914,6,2,124914
49,16,6,4,0,6
49,16,9,12,6,9
49,17,6,3023233,23213233,6
49,18,23233232,13231,14208,23233232
49,19,6530,65310,8,6530
49,20,14,5,6,14
49,21,14,5,30232332,14
49,22,5803,9,5,5803
49,58,5,0,23233232,5
49,63,0,233232111,10,0
49,68,12,5,30232332,12
50,19,9,0,323323213,9
50,20,853,5,5,853
50,20,0,323213321,280976,0
50,21,10,12,6,10
50,22,2,5,7,2
50,28,2,302323323,212022,2
50,68,11,6,0,11
51,16,6,3,1,6
51,20,330202,168493,12,330202
51,20,2,302323323,213322,2
51,21,109509,10,12,109509
51,22,162915,117437,10,162915
51,40,112585,10,1,112585
51,59,2,2,0,2
51,64,3,3023233,23211112,3
52,20,4,3,0,4
52,34,0,323212021,40084,0
52,37,323323212,20,58,323323212
52,38,692,141,7,692
52,46,4,7,5,4
53,38,390675,180820,13,390675
53,51,10,5,0,10
53,58,7,7,3,7
53,59,13,5,2,13
54,21,323323213,320,320,323323213
54,44,354211,152082,8,354211
55,11,23220031,117401,96577,23220031
55,21,1,2,2,1
56,24,332321320,2,4,332321320
56,49,3,2,1,3
56,57,65614,12,5,65614
58,55,25,515,12,25
60,54,109869,32699,9,109869
61,25,3740,11,3,3740
63,22,332322000,2,0,332322000
63,48,19,10,30232332,19
63,49,0,232332321,1302,0
64,16,34975,10,5,34975
64,46,23211330,352031,259485,23211330
64,48,8,7,0,8
