x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
1,4,19821,12578,23,1,1
9,6,7609,3184,19,1,1
12,5,17426,18079,41,1,1
18,8,221631,14969,70,1,1
27,10,15345,5795,19,4,2
28,10,49967,10272,38,2,2
31,7,16311,984,6,1,1
32,7,19997,4805,11,1,1
32,10,43809,8341,51,16,3
33,10,8459,3410,53,11,1
33,11,9057,1864,28,1,1
34,9,185757,19992,8,2,1
36,10,8822,4288,27,1,1
36,12,83091,18588,57,5,2
39,10,6855,6972,13,1,1
41,12,31282,13994,50,3,2
43,2,10078,5663,38,3,2
43,12,6545,2495,61,4,2
45,2,38237,4148,60,2,1
45,14,37648,14865,244,4,3
46,14,110773,18226,12,3,3
48,12,16222,9477,65,3,1
48,14,59963,10365,20,2,2
49,6,107709,18509,17,2,2
49,10,182014,21233,85,1,1
51,4,35579,16109,15,5,2
51,5,88534,18512,13,11,2
51,6,127934,21512,17,13,7
53,14,29375,3846,51,1,1
54,13,45909,2099,31,2,1
55,16,40201,2149,47,1,1
57,16,241087,20604,76,2,2
59,7,61401,19200,87,1,1
59,17,44869,6247,12,6,1
60,7,168851,15075,77,5,1
60,8,40429,21355,97,1,1
61,4,27097,5643,626,2,2
61,7,205095,19300,82,1,1
62,15,10114,13275,17,1,1
62,16,28183,17127,17,1,1
62,17,75691,19379,8,3,1
63,3,16705,3185,10,2,2
63,6,37200,3839,67,2,1
63,18,14555,2184,19,2,2
64,2,51078,32035,57,37,2
64,3,79634,19926,8,1,1
64,5,42445,12269,21,15,5
64,6,1244,3267,63,2,1
64,18,62117,7533,11,1,1
65,3,55123,14146,19,53,16
65,5,92067,15639,12,38,8
65,6,92673,20364,9,22,1
65,14,18076,532,67,1,1
66,10,30675,5612,707,2,1
67,1,42057,1082,54,1,1
67,6,54863,15351,24,4,4
68,5,19926,6386,79,2,1
69,13,30365,6348,598,2,2
70,14,13436,4323,708,2,1
70,17,31406,6091,621,3,2
75,9,25451,333,77,4,1
75,16,2873,65,31,1,1
75,20,40165,14912,16,11,6
75,21,22132,7598,29,6,4
76,20,38219,11096,10,1,1
76,21,31187,10969,18,10,4
76,22,27266,8568,13,89,13
77,20,133153,19633,23,3,1
77,21,76688,17120,17,109,17
77,23,86651,18438,10,12,7
78,10,29540,2942,31,4,2
78,12,13249,1559,30,2,1
78,15,73076,1475,31,15,3
78,21,62911,13492,19,4,3
79,11,18607,12688,45,13,4
79,12,12785,2530,33,33,1
79,15,26725,1771,34,1,1
79,18,114208,17951,39,9,2
79,19,60301,11121,19,7,1
79,20,38562,13704,78,3,3
80,14,20461,2938,29,4,1
80,16,7907,8720,30,2,1
80,18,15188,1035,28,4,1
80,19,48138,11429,32,4,2
81,10,39954,3229,50,4,2
81,22,22345,13864,14,4,4
82,15,29786,3236,30,1,1
83,17,41441,3705,57,1,1
83,18,43706,3874,37,2,2
84,13,7104,3845,75,82,1
85,22,75711,24080,17,7,2
92,20,40353,2369,56,1,1
92,21,17080,6842,79,1,1
93,21,4608,748,25,2,2
96,19,2723,408,59,1,1
97,18,1247,607,16,1,1
100,15,37240,10378,7,7,4
101,12,28095,2327,12,1,1
102,1,140907,17670,99,1,1
102,10,27385,13159,60,3,3
103,9,281831,9234,119,1,1
103,10,47871,3963,72,1,1
103,14,74853,17407,16,1,1
104,12,19521,7019,312,3,2
104,13,13581,4491,664,1,1
106,0,89292,19026,12,1,1
106,4,1460,1174,72,1,1
106,9,17319,6203,11,1,1
107,7,16865,334,73,1,1
108,7,6246,608,110,2,2
109,11,25270,5455,10,12,1
109,12,6660,780,78,2,1
110,8,53018,20114,10,4,2
111,2,21440,866,92,4,3
111,8,44508,13130,23,5,3
111,11,20866,2884,24,3,2
111,12,6686,1548,24,8,3
112,5,26110,6707,31,6,1
113,0,10830,5287,14,1,1
113,1,10064,14383,71,1,1
113,2,43296,3842,39,1,1
113,3,26549,4700,42,5,1
114,2,57418,19755,11,1,1
114,3,58891,17919,19,14,6
114,5,52582,15328,22,8,6
114,6,21127,2110,74,2,2
115,0,22152,10492,16,7,5
115,2,121829,24801,81,15,2
115,4,60002,13636,22,75,13
115,5,55487,15885,24,24,17
115,6,4078,557,61,2,2
116,4,32403,8726,25,58,7
116,5,79200,31713,17,28,20
117,0,26197,6509,35,10,3
117,1,26614,10140,29,2,1
117,2,32660,16990,17,3,3
118,4,31276,10523,24,6,5
118,5,73868,25639,20,67,30
118,6,29263,13575,9,3,2
119,5,23990,11288,58,8,3
120,7,146833,16397,24,1,1
120,8,2226,2227,79,1,1
