x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,39,3,1,31310132,3
0,63,15109,3127,17,15109
0,66,1,1,0,1
0,117,23320331,1023,95812,23320331
1,5,2,1,0,2
1,9,1,1,0,1
1,12,3,0,101330002,3
1,57,3,313101323,221,3
1,77,2,0,203310302,2
1,123,47,3,0,47
1,124,10,30,6,10
1,125,13,24,10,13
2,3,549,200,26,549
2,59,101323000,212,896,101323000
2,66,1,0,101322332,1
2,67,0,322331013,40917,0
2,70,3,4,6,3
2,72,5373,25,30,5373
2,76,1,1,0,1
2,95,91,9,14,91
2,119,33101022,284552,15760,33101022
3,3,145525,89561,8,145525
3,9,25,1,1,25
3,66,10,2,0,10
3,68,101322330,13,91,101322330
3,89,4546,11,7,4546
3,98,33102131,539179,47721,33102131
3,99,10277,10428,14,10277
3,107,3,7,9,3
4,66,8,1,1,8
4,68,1,313101322,331111,1
5,65,3572,56,2,3572
5,66,30,2,1,30
5,96,23320331,2133,23037,23320331
5,101,3,1,0,3
5,103,3520,23,36,3520
6,115,5,0,23320331,5
7,0,101330010,30,470,101330010
7,51,3531,31,26,3531
7,64,132300000,0,9,132300000
7,65,7,7,9,7
7,92,11,9,2,11
7,116,2,3023320,33101032,2
8,90,1,3,4,1
8,117,0,320331010,30,0
9,0,4,2,0,4
9,58,0,323000213,152073,0
9,76,6,1,1,6
9,78,3,1,30233203,3
9,112,26,5,0,26
10,36,30320,9968,61,30320
10,44,14,4,0,14
10,65,2509,107,71,2509
10,74,28,1,1,28
10,78,50,10,0,50
10,88,439534,106570,9,439534
11,60,6,7,4,6
11,78,14,14,7,14
12,31,0,13230102,30,0
12,34,23010123,1390,678,23010123
12,55,0,310132300,320,0
12,76,31310132,3000001,36296,31310132
13,7,0,330010032,97014,0
14,4,1,0,101330010,1
14,32,131013230,10203,99096,131013230
14,58,85755,20370,29,85755
14,62,4,3131013,23000130,4
14,67,131013230,122,92103,131013230
14,77,301529,17244,14,301529
14,78,35,787,11,35
14,86,99750,39284,10,99750
14,91,67,12,21,67
15,32,1,3131013,23010232,1
15,56,31310132,3000313,98293,31310132
15,73,0,310132300,23,0
16,73,1,0,132300003,1
16,94,0,33102323,896643,0
16,104,2,3023320,33102203,2
16,116,15263,10,10,15263
17,54,12,9,31310132,12
17,55,7,0,132300032,7
17,73,5,3,31310132,5
17,92,55213,10,16,55213
17,94,1,302332033,102330,1
17,95,332033102,321,752,332033102
17,116,143,77,16,143
17,119,9,2,1,9
18,65,0,13230001,23,0
19,7,1,313101330,10033,1
19,19,101323011,132,646,101323011
19,82,13,52,18,13
19,83,19,0,23320331,19
19,103,12,2,2,12
19,104,1,0,23320331,1
20,34,2,1,0,2
20,36,2,0,131013230,2
20,60,132300030,3,8,132300030
20,81,45538,13,62,45538
20,82,12,11,6,12
20,84,35,5,0,35
20,85,23320331,3101,65983,23320331
20,102,33694,6,1,33694
20,103,17,1,1,17
20,104,5,2,0,5
20,107,0,320331022,0,0
20,120,11,5,3,11
21,88,33103100,296848,10578,33103100
21,99,284377,85538,10,284377
21,116,332033101,120,587,332033101
22,27,45225,58321,28,45225
22,53,64,39,23,64
22,118,83840,15346,12,83840
23,35,31,8,1,31
23,71,47270,89997,26,47270
23,83,332033103,123,96,332033103
24,38,38,2,1,38
24,67,1,0,131013230,1
24,79,20,6,0,20
26,67,1,1,0,1
26,81,8,302332033,103132,8
26,88,0,320331031,2,0
26,103,142,447,10,142
26,117,4,302332033,101122,4
27,52,33252,35,16,33252
27,84,0,33103130,273903,0
28,34,14459,29,3,14459
28,41,2,31,3,2
28,60,3,2,0,3
28,88,10,3023320,33103103,10
29,36,30,14,8,30
29,41,25638,25,8,25638
29,67,29,2,2,29
29,72,23000121,139549,20942,23000121
29,74,4,22,6,4
29,75,15,7,0,15
29,82,10,0,332033103,10
30,38,55162,72803,25,55162
30,48,33042,28957,33,33042
30,59,21,14,11,21
30,74,13647,29,1,13647
30,98,3,0,332033102,3
30,119,10,0,332033101,10
31,44,2,0,101323011,2
31,45,0,323011200,3805,0
31,48,26,4,2,26
31,50,32,5,31310132,32
31,75,35,2,1,35
31,96,7,4,0,7
32,45,1,313101323,11201,1
32,120,0,33101121,105581,0
33,17,1,313101323,22122,1
33,33,17,5,0,17
33,42,5,3,7,5
33,44,2,2,0,2
33,46,131013230,2103,13051,131013230
33,47,23002102,390983,52754,23002102
33,48,29619,23,1,29619
33,60,5,3,6,5
33,61,2194,30,6,2194
34,41,8,8,9,8
34,50,1,1,0,1
34,58,143693,69113,24,143693
34,78,1,0,332033110,1
34,101,2458,13,15,2458
34,103,9,5,1,9
34,127,4,0,332033100,4
35,46,0,13230021,10,0
35,48,38784,18670,30,38784
35,49,28,28,11,28
35,70,2,0,131013230,2
35,112,11,17,6,11
35,122,0,320331012,33,0
35,127,10,0,203310121,10
36,44,23,2,1,23
36,47,33,152,6,33
36,48,1,1,0,1
36,49,1,3131013,23002111,1
36,71,1,3131013,23001020,1
36,75,23001001,18493,4543,23001001
37,27,983,171,26,983
37,49,7,0,131013230,7
37,69,14246,22,9,14246
37,70,26,6,3,26
38,43,6286,26,7,6286
38,54,31310132,3002011,94641,31310132
38,55,132300201,0,4,132300201
38,69,826,197,21,826
38,76,131013230,1002,29389,131013230
38,88,4,302332033,110003,4
38,92,0,33110002,309128,0
38,103,10,51,9,10
39,37,1,1,31310132,1
39,70,32,22,5,32
39,73,0,13230010,12,0
40,27,170055,113760,28,170055
40,68,101323001,113,473,101323001
40,69,25322,6576,29,25322
40,102,30233203,3103213,602889,30233203
40,103,1,6,6,1
41,72,3,2,0,3
41,101,19,9,30233203,19
42,34,32148,24,32,32148
42,35,56,28,1,56
42,38,1,0,132301210,1
42,66,2,313101323,1133,2
42,67,0,323001120,225919,0
42,102,0,233203310,3220,0
42,103,203310321,2,4,203310321
42,104,165848,10811,11,165848
43,36,25,1,1,25
43,102,3,0,203310322,3
44,42,132301133,0,4,132301133
44,54,0,310132300,2012,0
44,102,88959,53344,15,88959
45,51,27,1,1,27
46,53,28570,27,2,28570
46,54,2,0,132300201,2
46,62,29,4,2,29
46,64,5,2,1,5
47,43,31310132,3012001,80744,31310132
47,66,16,3,0,16
47,67,1,0,101323001,1
47,103,77762,8,4,77762
47,105,14,5,0,14
48,29,101323022,32,912,101323022
48,30,71481,34593,27,71481
48,42,0,310132301,2021,0
48,53,490,528,30,490
48,104,2,11,19,2
49,29,0,323022111,9482,0
49,48,160768,29406,31,160768
49,105,12,14,7,12
49,117,2,0,23320331,2
50,8,22,39,2,22
50,21,4326,28,1,4326
50,30,1,1,0,1
50,34,2,0,131013230,2
50,93,33103310,195145,12642,33103310
50,118,1,1,0,1
50,122,4,3023320,33101300,4
51,21,8,3,8,8
51,22,3,0,101323022,3
51,94,23320331,3311,17421,23320331
51,118,13,36,10,13
52,20,49503,16373,26,49503
53,87,4,2,0,4
54,2,5017,24,15,5017
54,47,7,8,5,7
55,97,11,2,0,11
55,122,18025,13,22,18025
56,21,132303003,0,5,132303003
56,23,44,2,0,44
56,51,29,7,0,29
