x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
2,119,428,206,69
82,8,15521,18262,3
82,11,1631,10153,4
83,8,61666,37652,3
86,8,41043,25077,11
86,11,10312,3574,67
87,8,196132,48815,2
87,9,243265,207739,3
88,8,36239,26825,11
88,9,43577,36984,4
89,9,665,1513,98
89,11,51482,25563,8
90,7,23395,25046,12
90,8,58450,28626,12
90,11,102103,38465,13
90,12,34913,26388,14
91,5,16308,9854,139
91,8,84689,17880,3
91,9,36941,40720,2
92,4,5765,3588,46
92,5,9358,3273,20
92,7,2035,1296,43
92,9,59813,30843,11
92,11,61368,17739,10
92,12,46904,30550,2
93,5,32713,32905,5
93,7,24138,23468,7
93,8,30096,22852,12
93,11,29992,29913,6
93,12,146979,45323,2
94,7,84777,39470,7
94,8,41614,27590,5
94,9,21249,21499,17
94,12,132473,50320,3
95,4,48840,27479,4
95,5,27089,34546,14
95,8,79547,26663,6
95,9,50592,36251,3
95,11,10101,12854,2
96,0,3984,3178,13
96,4,71562,35907,12
96,5,50066,30215,30
96,7,106301,33194,9
96,9,46784,28597,6
96,11,26182,29602,11
97,5,52038,31375,4
97,7,56076,27638,15
97,8,39729,23440,16
97,11,14136,4829,19
98,3,25032,23066,14
98,4,17056,20287,22
98,7,72102,34247,4
98,8,30645,29267,2
98,9,28394,27866,7
98,13,185033,48292,2
99,4,35549,38599,2
99,5,32174,26671,9
99,8,50694,21982,13
99,9,42108,39584,2
99,11,100784,41792,3
99,13,6371,2231,27
100,3,7902,3254,81
100,5,14169,4840,28
100,7,27818,25632,11
100,9,17693,18263,2
100,12,53893,36067,4
101,7,21708,19355,28
101,8,45822,30066,6
101,11,32577,41087,3
101,12,195601,48870,2
102,5,11833,4809,71
102,8,15427,14412,135
102,9,17058,10877,2
103,7,88090,39648,2
104,7,121433,34149,5
104,8,26206,25803,52
104,12,7560,8340,4
105,8,15893,10681,4
105,9,6030,2994,27
105,12,49096,42494,2
105,114,4787,734,77
106,11,9078,26150,30
106,13,13243,17095,3
107,9,58200,47963,3
107,12,17259,19112,5
108,5,2905,647,38
110,5,373,506,42
115,8,21579,1525,657
