x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,104,18974,9104,3
19,32,66263,53230,4
20,31,70547,79998,5
20,32,50575,50071,3
22,29,69856,65291,4
22,31,120667,123397,4
22,32,105881,124562,4
23,29,213360,209120,3
23,31,69529,56487,4
26,29,51846,47172,4
28,29,31844,35248,8
30,57,2437,1755,16
31,111,9218,7144,122
37,4,4942,1357,17
50,116,6659,6351,23
54,99,52094,35417,14
56,101,231513,158987,15
56,102,246853,147386,5
57,102,166005,140813,8
57,106,147756,98400,4
57,107,90398,103485,35
58,47,95461,93467,6
59,102,220556,191395,15
59,104,61997,52747,10
59,106,140033,133774,13
59,107,41849,16256,13
59,109,204662,203064,15
60,47,142587,164868,4
60,49,70973,67755,2
60,101,165100,113989,14
60,104,94093,95154,14
60,106,131771,130896,12
60,107,204571,157488,24
60,109,16542,32088,13
62,107,247260,214127,9
62,109,254426,203807,7
63,109,220527,125781,6
79,69,3641,4914,8
80,69,36052,36211,5
83,2,77284,92751,4
83,4,73253,36731,6
84,4,29963,21522,3
84,6,38085,29301,2
85,2,35663,25873,3
87,1,117440,124253,3
89,6,3786,3707,63
90,6,3958,3793,21
92,6,4791,4528,21
102,97,16084,7744,6
106,89,8074,11385,15
106,104,3797,858,7
108,111,10234,3602,38
110,1,6476,3854,5
111,96,14705,10508,20
113,62,188860,115602,6
113,64,82627,69345,4
113,76,8662,9403,7
113,119,8678,3925,8
113,124,7915,2074,4
114,7,8654,5841,30
114,62,328327,187035,4
116,71,22505,16112,6
117,9,2758,5021,47
117,14,5761,3736,15
117,99,8990,886,14
117,101,16006,11765,5
118,9,7651,5590,12
118,22,8021,1904,19
118,101,18715,14370,10
119,59,7206,1177,10
120,12,7815,4192,16
120,97,11447,3503,10
120,99,22805,11568,10
121,102,27483,20006,4
121,114,94037,89739,3
121,116,146001,99691,4
122,102,26981,20504,3
122,116,52587,42385,5
122,117,28907,24569,6
124,116,53864,19215,2
124,117,20056,2670,7
125,116,3538,615,10
125,117,10759,3167,6
125,119,11056,2979,6
127,121,3810,805,6
