x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
22,41,8825,22,5,4412.5
22,50,12,0,102331133,12
23,41,75939,19734,6,75939
23,50,396,331134048,17438,132
23,51,58788,10,8,58788
24,41,233113333,1,6,233113333
24,42,21,23,13,10.5
24,51,102331133,300,166,102331133
25,51,125824,313116789,133350,62912
26,44,3,1,102331312,1.5
27,44,8,9,2,8
27,45,0,331312102,9383,0
28,44,27,6,4,27
28,45,102331313,313102353,312764,51165656.5
28,46,11,1,131023314,5.5
28,47,1,1,0,1
29,44,264441465,1313023,190872,132220732.5
29,45,8108,51,3,8108
29,47,7,2,1,7
29,52,64706,50888,6,64706
30,45,75242,18812,17,37621
30,46,96902,868,36,48451
31,48,10794,4579,99,10794
31,51,131023313,23324140,5751,65511656.5
31,52,31310302,18510,1857,31310302
51,49,0,310233131,3211,0
57,58,1,3131023,31311110,1
70,63,1,0,233131322,1
85,65,2,1,31310233,2
91,65,9,2,0,9
95,66,8,2,2,8
96,68,31220003,149560,64385,31220003
98,67,131023312,23332210,29017,65511656
99,67,102331232,310,16,102331232
99,68,13475,14,4,6737.5
100,67,5,331232312,102826149,2.5
100,68,333,963,8,333
100,69,79066,72218,16,79066
100,76,32,7,102331204,10.666666666666666
101,66,14,7,1,14
101,67,1,313102331,233131,1
101,68,30108,24215,13,15054
101,69,1,23312302,131023344,0.5
101,71,0,331220203,59935,0
101,72,102331220,120,694,102331220
101,73,996,248,11,996
101,74,5,0,131023312,5
101,75,5347,313364154,31221024,1336.75
101,76,233121004,2,2,116560502
102,63,69410,9,60,69410
102,67,871,9,3,871
102,68,7,1,1,7
102,69,2,3131024,31231002,1
102,71,1,313102331,220332,1
102,73,314210,46860,12,314210
102,75,3,0,233121110,3
102,76,31310233,1210103,60883,31310233
102,77,102331210,331202172,114417,34110403.333333336
103,63,85740,55145,9,85740
103,68,11,9,5,11
103,69,43,2,1,43
103,70,162246313,181109,145293,81123156.5
103,74,56713,27,21,18904.333333333332
103,75,4,1,0,4
103,76,272078,47022,31310263,136039
103,78,35801,313132517,202239,11933.666666666666
103,79,35861,10,233120008,11953.666666666666
104,64,102331321,321,213,102331321
104,65,32,66,131023322,8
104,66,162344445,41741,87583,81172222.5
104,67,1,1,0,1
104,68,1,1,31310233,1
104,69,31310233,1300320,440194,31310233
104,70,218792,55249,7,218792
104,71,10,1,0,10
104,72,2,0,233122223,2
104,73,31310233,1222130,480466,31310233
104,74,0,1,1,0
104,75,71947,45463,11,71947
104,77,33,8,5,33
104,79,99,20,31310239,49.5
104,80,5,310233126,3334,2.5
104,81,31310233,1133332,93272,31310233
105,60,11,8,2,11
105,63,1,1,0,1
105,64,1,644423664,650909,0.5
105,65,49833,10,1,49833
105,66,0,23313212,2,0
105,70,7,4,8,7
105,72,5,2,31310233,5
105,73,0,310233122,2213,0
105,74,11,3,1,5.5
105,75,2,0,102331221,2
105,76,54465,8,3,54465
105,79,51705,6,4,51705
105,80,27097,29801,10,13548.5
106,64,11,1,102331323,5.5
106,65,29952,29757,37,14976
106,66,2,3131023,31321210,2
106,67,34,9,1,34
106,69,0,310233130,2133,0
106,70,233130021,0,233130229,116565010.5
106,73,3929,11,9,3929
106,79,11,2,1,11
107,68,11,2,1,11
107,71,10,2,1,10
107,73,36061,25929,5,36061
107,80,131023319,23312228,27087,43674439.666666664
107,81,31200133,76177,27612,31200133
108,67,716,37,15,716
108,71,16298,9,2,16298
108,72,98,12,24,98
108,73,233122212,3,1,233122212
108,74,7,9,5,7
108,80,1,1,0,1
108,81,1,3131023,31200312,1
109,65,0,120202201,23803,0
109,68,65611,10391,20,32805.5
109,69,20,1,1,20
109,81,1,0,131023312,1
110,67,113112223,131,500,113112223
110,68,50,281,13,50
110,72,25,7,2,12.5
110,73,0,131121330,1,0
110,74,131131121,33000,10487,131131121
110,75,12132222,30881,3661,12132222
110,80,13193,5767,40,13193
111,66,1,313113120,202210,1
111,67,1,112223133,113220918,0.5
111,77,61654,18428,21,61654
112,74,1,3131131,12133210,1
112,76,311201200,3,1,311201200
112,83,113111013,110,657,113111013
113,66,3,0,113120202,3
113,68,6,313113112,223302,6
113,73,30,2,1,30
113,85,881,491,17,881
114,67,74,42,12,37
114,68,19,9,31311311,19
114,74,3865,582,37,3865
114,75,2,0,131131121,2
114,80,113112001,313113322,1982,56556000.5
114,85,32235,16731,43,32235
115,66,6,3,4,3
115,67,17851,16,2,17851
115,68,22,12,0,22
115,70,12,4,3,6
115,72,30847,12219,16,30847
115,73,113112203,30,825,113112203
115,74,1707,18,7,1707
115,85,2,0,113111013,2
116,73,13963,425316278,234753,3490.75
116,75,12022813,53170,16260,6011406.5
116,76,12754,4327,66,12754
116,77,19042,28,311202016,6347.333333333333
116,78,31311311,313324213,27616,15655655.5
116,79,8,1,1,8
116,80,2,112000301,113129002,0.6666666666666666
116,85,123,12,0,123
116,86,0,111013111,26149,0
117,70,9232,30,9,3077.3333333333335
117,72,143352435,30120,131207738,47784145
117,73,2,311311222,311223111,1
117,74,342532679,2213329,5084,85633169.75
117,75,7,0,113112203,7
117,76,884,3131332,12022227,442
117,77,131131120,22132,50094,131131120
118,64,12,14,12,12
118,68,58966,18131,22,58966
118,69,0,311311223,2012,0
118,70,9526,1644,8,9526
118,71,26,17,3,26
118,72,25,131122223,32,12.5
118,73,14,5,2,14
118,74,159557,18210,31311324,79778.5
118,75,113112797,377,113112811,28278199.25
118,76,245497,112143129,131284870,61374.25
118,77,2,131120223,33,0.6666666666666666
118,80,22,11,10,11
118,86,3,313113111,13112,3
119,69,31311509,2232095,311355485,10437169.666666666
119,70,311231721,23,26,103743907
119,72,1,3131131,12222020,1
119,74,20,131122325,131131123,6.666666666666667
119,75,24353433,45308,5709,6088358.25
119,76,48363,313114059,31333671,12090.75
119,77,18,311311212,2114,9
119,78,180,2,2,180
119,79,3,2,31311311,3
119,80,8353,18,3,8353
120,74,2,3131131,12232210,2
120,75,262262243,53455,19340,131131121.5
120,76,1,1,0,1
120,77,1,0,311211213,1
120,78,233,2,8,116.5
120,79,0,311311203,22,0
120,82,7,3,9,7
120,83,0,111031023,159176,0
121,72,2,1,0,2
121,75,3,3131131,12122000,3
121,76,5511,131121260,46,1837
121,77,76,9,10,38
121,78,8071,16,3,8071
121,79,172,4,311203013,86
122,76,19,1,1,19
122,77,31311312,2111310,131140931,15655656
122,78,311279582,10180,53,155639791
122,80,19,6,31311314,9.5
122,82,5315,15,2,5315
122,83,24,20,113111039,12
122,84,30,313113114,31032,15
122,85,113111081,34,164,56555540.5
122,86,9363,131110902,23,3121
122,87,1,3131131,11030300,1
122,88,3707,41,4,1853.5
123,76,413,592,40,206.5
123,77,649,42,3,324.5
123,79,15261,18,4,15261
123,80,76,19,5,76
123,82,311202320,2,11,155601160
123,84,8218,13,32,8218
123,85,8,2,5,8
123,87,2,0,131131110,2
124,76,13917,700,25,13917
124,81,7,4,0,7
124,82,31330069,2026495,34041,15665034.5
124,83,1,6,4,1
124,86,186261,48059,14,186261
124,87,44,4,2,14.666666666666666
124,88,16967,18400,36,8483.5
124,89,19,1,1,19
125,76,311213737,28,5,155606868.5
125,77,35,1,1,35
125,78,7,112123101,42535,3.5
125,79,113113596,22,36,56556798
125,80,20,2,2,20
125,82,7096,610,24,7096
125,85,18,111031232,113236354,9
125,86,44,35,31311327,22
125,87,311168932,17259,44,155584466
125,88,17995,32,8,8997.5
125,89,311101333,0,7,311101333
126,76,31314953,2133915,36988,15657476.5
126,77,5,4,4,5
126,78,12,10,0,12
126,79,5,313113112,123101,5
126,84,15,22,8,15
126,85,87,313113127,31235,29
126,86,13191,50,12,4397
126,87,0,311311103,1121,0
126,88,31973,8616,25,15986.5
126,89,31311317,312324438,31322502,10437105.666666666
127,75,5,17,311213028,2.5
127,76,9,311311215,203,4.5
127,79,861,367,113112144,430.5
127,80,37402,112110801,15068,12467.333333333334
127,82,12100111,859,390,12100111
127,83,1918,18,26,1918
127,84,0,311311103,1321,0
127,85,9,7,8,9
127,86,11064450,138427,30340,2766112.5
127,87,31311335,1031120,311251768,15655667.5
127,88,11021202,314253,107678,11021202
127,89,3,2,311102030,1.5
