x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
68,0,164011,20,16,82005.5
76,4,30232332,3233310,162709,30232332
77,3,16,232332323,332326642,8
80,4,12,50,30232342,4
81,4,0,6,0,0
82,4,5675,6,16,5675
82,5,323323244,625556766,323812905,80830811
82,8,46466364,232408,168913,23233182
83,4,332323330,3,8,332323330
83,5,7,1,0,7
83,8,0,233232332,0,0
84,5,216492,113274,10,216492
84,6,510489,115779,22,255244.5
84,7,4,0,23233232,4
84,8,2,3023233,23233201,2
85,6,512,332,25,170.66666666666666
85,7,6,50,6,6
85,8,17,7,0,17
86,6,220738,10,24,220738
86,7,5,4,0,5
87,5,12311,80203,11,12311
87,7,63,10,6,63
88,4,23233332,195003,200202,23233332
