x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,40,40127,41911,13,40127
0,43,1,634330342,91745,0.5
1,36,11,4,30233033,11
1,41,32000213,249059,23146,32000213
2,18,1,3023303,32030113,1
2,34,73,4,1,73
2,35,7,2,0,7
2,41,23303320,221,49357,23303320
2,44,2010,45,330332001,670
2,47,30233033,1231321,223576,30233033
3,38,33200201,1,0,33200201
3,42,5,5,3,5
3,43,30333576,2010670,30476408,10111192
3,44,23,4,3,7.666666666666667
3,46,0,233033123,1322,0
4,13,30233103,1132133,606090,30233103
4,15,103113213,2,1,103113213
4,20,0,303320301,11,0
4,25,1,302330332,22332,1
4,26,330332022,332022632,98873,165166011
4,37,1,233033200,33202224,0.5
4,39,28205,15,12,14102.5
4,41,2,303320004,23,1
4,43,13,233033205,120,6.5
4,44,33200011,0,5,33200011
5,13,48,5,30233104,24
5,14,1,0,103113230,1
5,15,0,233103113,2300,0
5,20,49,896,8,49
5,21,36943,28,20,18471.5
5,29,14,6,1,14
5,33,10619,13,1,10619
5,36,16,2,1,16
5,38,30233033,2002021,94783,30233033
5,41,23,3023308,55303555,7.666666666666667
5,44,2,0,33200012,2
6,13,858865,7,1,858865
6,26,3323,18,11,1661.5
6,31,7,0,0,7
6,37,77100,22652,20,77100
6,41,23303320,1130,84716,23303320
7,14,36,2,0,36
7,20,330332033,221,590,165166016.5
7,25,106988,233132575,3313,53494
7,31,18,2,2,18
7,35,32002122,339511,26982,32002122
7,39,8,0,23303320,8
8,14,10,7,2,10
8,22,252646,177699,6,252646
8,23,1,1,0,1
8,28,4,4,1,4
8,36,23303320,2123,36138,23303320
9,19,13,1,1,13
9,23,11,2,23303321,5.5
9,25,63435355,2023302,579214,31717677.5
9,34,1,1,0,1
9,40,4,3023303,32001200,4
10,0,35,1,1,35
10,4,1,302331031,210033,1
10,15,0,310311332,31,0
10,18,33203032,2,9,33203032
10,29,1,1,0,1
10,30,1,0,330332023,1
10,35,0,303320021,30,0
10,40,8,5,0,8
10,41,0,303320011,32,0
10,45,227663,42809,26,113831.5
10,46,4,0,33123133,4
11,1,1,1,0,1
11,15,859348,14,3,429674
11,19,3311,17,5,3311
11,21,1,302330332,30231,1
11,28,19,1,1,19
11,32,32,8,30233033,32
11,34,2800,15,12,2800
11,35,330332002,231,825,330332002
11,44,71745,40661,18,35872.5
11,45,330332006,634330965,330509586,82583001.5
11,46,23,1,23303313,11.5
11,47,53248,11880,47,26624
12,5,2,1,331031210,1
12,6,0,31203311,3967,0
12,8,138450,13103,50,138450
12,15,1,3023310,31133233,1
12,32,2,2,0,2
12,33,30233033,2002330,432922,30233033
12,34,33200232,1,6,33200232
12,35,404598,23992,23,202299
12,39,330332001,230,748,330332001
12,44,33200101,233033201,1022,16600050.5
12,45,18,11,3,9
