x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,57,2,3023233,30110323,2
1,63,0,233301103,22,0
11,103,3,3023233,23333030,3
21,116,30232332,3332333,224001,30232332
22,114,0,233233330,22,0
22,115,0,232332333,3000,0
23,114,46,13,30232332,46
23,115,4,0,332333300,4
26,114,210086,7,40,210086
26,115,10,2,2,10
27,115,85419,45904,25,42709.5
28,121,298063,216232,7,298063
29,114,23233233,33021,56416,23233233
29,115,23333020,280654,310301,23333020
30,117,32,6,0,32
30,119,332333233,2,5,332333233
31,117,161255,132681,11,161255
33,114,0,323333113,157636,0
34,114,2,302323323,333120,2
36,0,225155,138391,5,225155
36,112,4,0,323323333,4
39,115,323323333,112,696,323323333
40,120,825,1,7,825
40,127,332333132,2,7,332333132
41,111,0,232332333,3203,0
41,113,29,44,6,9.666666666666666
42,107,333000030,3,5,333000030
42,112,362565656,3333203,332636602,120855218.66666667
42,113,229366,285757,21,114683
42,124,4,0,23233233,4
42,125,7,232332334,362566795,2.3333333333333335
43,112,3,1,30232332,3
43,113,6,7,7,6
43,124,7,2,0,7
43,125,4,4,0,4
44,111,51,12,0,51
44,123,106241,8,108,106241
44,124,16,50,17,8
46,106,30232333,1001,305308,30232333
47,106,2,0,333000113,2
47,110,210399,23522,21,105199.5
48,105,6,1,1,6
48,106,2,2,30232333,1
48,107,0,232333000,1112,0
49,59,4,0,23233301,4
52,104,0,233300013,33,0
52,107,67543,10243,10,33771.5
53,105,53234611,79570,69267,26617305.5
53,108,63,22,4,63
55,101,2,3023233,30002111,2
55,119,116660,7,30,116660
56,95,0,232333010,3322,0
56,96,23371,22061,21,23371
57,98,26,1,1,26
57,118,23233233,33301,47948,23233233
58,97,363242663,103305,27818,181621331.5
58,98,22,167,3,11
58,101,1,0,23233300,1
58,117,1,0,323330000,1
58,118,1,236256566,23333305,0.5
58,120,68769,11859,10,68769
59,97,1,0,333011003,1
59,119,23333300,137531,85329,23333300
59,122,9,42,12,4.5
60,98,323330003,211,787,323330003
60,102,220,195,15,220
60,122,2,0,23233233,2
61,102,582925,305050,5,582925
62,96,5,2,30232333,5
63,103,79824,5,1,79824
63,122,4,2,0,4
64,95,5,3,0,5
64,126,112,8,9,56
65,93,21533,19,4,21533
65,94,53,9,4,26.5
65,121,7,48,7,7
66,94,58144,68466,12,58144
66,121,9882,8,1,9882
67,87,23233301,10320,77011,23233301
68,93,30110313,98408,10529,30110313
68,114,4729,15,3,4729
68,118,323323333,330000333,228853,161661666.5
68,119,220232,171090,9,220232
68,120,619,184,9,619
68,123,6,3,2,6
69,115,14,1,1,14
69,116,1,0,333002111,1
69,117,10,10,1,5
69,118,1,302323330,1,1
70,93,1,1,0,1
70,116,6,3,3,6
70,121,31,16,1,31
70,122,1,6,3,0.5
71,116,97,11,4,97
71,117,3,1,30232333,3
71,121,181740,33122,18,60580
72,81,89,42,3,89
72,115,54208,52879,10,27104
72,116,2,1,0,2
73,113,22,10,2,11
74,115,30022200,213536,10448,30022200
74,120,333002103,3,5,333002103
75,111,5939,14,9,5939
76,11,96,30,1,96
77,104,333002313,0,5,333002313
77,115,1,233300222,23233312,0.5
77,116,23233300,22211,21776,23233300
78,111,419994,17499,23,419994
78,113,12,1,1,12
78,115,1,3023233,30022220,1
79,13,28,4,0,28
79,114,571,665,16,571
80,13,12,40,4,12
81,12,28182,26,18,28182
81,14,1,232333013,333014115,0.5
81,15,30232333,131012,592509,30232333
81,110,175616,6,6,175616
81,111,30232333,23132,184192,30232333
82,14,4,1,30232333,4
82,109,23233300,23301,44768,23233300
82,110,67479,32372,333002331,22493
82,111,323330026,232333326,30235976,107776675.33333333
82,113,243788,288403,6,243788
83,106,1,7,2,1
83,107,15,4,323330032,5
83,108,6,302323330,23263502,3
83,109,5,236323466,30023321,2.5
83,110,30023349,316332,24254,15011674.5
83,111,1,1,0,1
84,11,57401,54810,16,57401
84,107,6,1,1,6
84,109,323330030,133,549,323330030
84,110,667642,39498,30,222547.33333333334
84,111,19,35,8,4.75
84,112,3,632345661,111147,1.5
85,11,30131110,371062,53447,30131110
85,92,13,64,4,13
85,107,1553,5,8,1553
85,110,204,330030765,318634,102
85,111,9,1,1,9
85,112,2,0,323330022,2
86,7,12,4,0,12
86,111,107,15,8,53.5
86,123,30232333,21100,212911,30232333
87,9,23233301,31113,70961,23233301
88,8,6,3023233,53364422,3
88,104,333003100,3,3,333003100
88,105,47081,50535,10,47081
88,122,0,232333002,1102,0
89,102,0,232333003,1011,0
89,103,30232333,31010,241178,30232333
90,7,24,6,4,24
90,8,16,4,3,16
91,17,22,11,2,22
91,95,246,964,23,246
92,7,14876,28,19,14876
92,95,427155,355132,8,427155
92,97,35014,30,2,17507
92,98,194492,11,12,194492
92,99,72,8,1,72
93,73,1,1,0,1
95,49,3,0,333012111,3
95,90,323330111,101,955,323330111
95,101,4,3,0,4
96,16,0,5,4,0
96,17,7943,11,1,7943
96,101,4,4,30232333,4
96,103,1,0,333003101,1
97,15,0,233301311,20,0
97,77,25,2,1,25
97,100,6698,20284,14,6698
97,101,14,7,2,14
98,101,30031103,272735,304783,30031103
99,90,1,632434433,680487,0.5
100,17,41759,34186,5,41759
100,90,1,0,323330111,1
102,81,333178656,9759,39,166589328
102,82,3,6,8,3
103,81,30232333,111301,262250,30232333
103,90,1,1,0,1
104,79,2,0,333011130,2
104,90,24,11,4,12
104,101,23233300,31110,21988,23233300
105,67,0,232333012,1112,0
105,80,30,3,30232333,30
105,81,0,232333011,1302,0
107,7,2,0,333013302,2
109,81,2,0,23233301,2
110,72,29,7,3,29
110,81,4,2,0,4
110,85,30112012,64221,11932,30112012
111,5,18,6,30232333,18
111,91,28,11,2,28
112,59,13,1,23233301,6.5
112,91,371185,25908,18,185592.5
113,59,10,6,5,10
113,86,23233301,12020,58674,23233301
114,59,10,5,3,10
114,60,2,3023233,30121212,2
114,85,46,3023239,53345332,15.333333333333334
114,86,0,233301120,21,0
115,5,21839,11055,25,10919.5
115,84,323522056,249359,251,107840685.33333333
115,85,34,29,5,17
116,5,27,1,1,27
116,40,30232333,123230,265737,30232333
116,63,36850,16,1,36850
116,84,0,330112132,235184,0
116,85,21754,25,3,21754
117,40,27,232333013,3321,13.5
117,41,5,3,333012332,2.5
117,48,27213,5705,22,27213
117,64,23233301,21210,59751,23233301
117,84,333011230,0,0,333011230
117,85,9753,28,10,9753
118,16,323330130,201,325,323330130
118,40,96,6,13,96
118,41,4,2,30232333,4
118,42,333012321,0,2,333012321
118,43,0,232333012,2103,0
118,64,0,233301212,11,0
118,65,30121201,327669,494379,30121201
118,67,2,2,30232333,2
118,84,30232333,232445312,186857,15116166.5
118,85,449006,118420,24,224503
118,86,7,302323330,323442245,3.5
119,15,30232333,133003,277810,30232333
119,21,422102,30618,51,211051
119,26,13,9,4,13
119,38,30130021,233539743,11719,15065010.5
119,44,363244543,122103,352936,181622271.5
119,66,22777,2462,28,22777
119,67,70994,25,22,70994
120,5,439398,8,2,439398
120,6,72,22,4,72
120,26,28,12,3,28
