x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms
0,45,42020,11,15
2,46,84280,22973,13
3,49,18,7,0
4,49,7,39,3
4,94,11,9,4
5,18,0,233233312,3
5,47,23233233,23102,52829
5,48,23323101,215897,177289
5,94,204006,10,6
6,34,0,232332333,2
6,46,0,233233231,3
6,94,12,7,1
7,32,7,6,30232332
7,34,6,0,332333011
8,95,997,346,18
12,98,23301121,224177,127042
13,56,40,829,6
13,99,37999,4024,11
14,54,323323322,312,653
14,56,170413,74789,9
14,99,23233233,1122,22056
15,52,3,0,323323322
15,54,0,625645643,529309
15,99,0,233233011,30
15,101,110339,13,6
16,97,3,3023233,23301131
17,94,4305,7,25
17,95,9,4,4
18,49,7,4,0
18,94,0,7,7
19,46,9940,11,1
19,47,8,4,2
19,51,1,1,0
20,40,7,1,1
20,50,1620,6,8
20,51,9,6,3
20,94,352319,170525,9
21,49,17,4,1
21,93,332330132,3,1
23,31,24287,10,1
23,51,4,9,7
23,103,0,323300030,398436
23,107,9,55,6
24,102,262725,214234,15
24,104,1,302323323,300032
24,105,996,7,16
25,98,323323301,223,946
25,105,265379,1134,38
26,93,96,6,6
26,105,323323300,23,224
26,106,12,13,5
27,49,8,41,5
27,94,4,0,332330133
27,96,30232332,3301330,233232
27,97,1,625624555,353338
27,105,0,3,1
28,94,254359,6,24
28,96,31,232332345,323324637
28,104,7,3,1
29,93,23302012,212986,148056
29,94,63899,84068,10
29,96,50,3,30232332
29,106,2,1,323323300
30,47,176894,175298,9
30,93,23233233,2020,99770
30,96,10,7,0
31,47,323323334,625646757,323930060
32,92,0,233233020,22
33,45,9,6,2
34,110,5,0,23233233
34,111,0,233233000,0
35,110,6,4,0
36,111,2,3023233,23300001
36,112,23233232,33333,46174
37,111,11,4,3
39,77,0,232332331,1133
39,78,5,3,30232332
39,113,316185,220913,8
39,114,66,924,9
41,112,739,18,1
42,3,192993,158154,9
42,4,3,0,8
43,0,30232332,3331323,325510
43,78,1,0,332331120
43,112,0,323300320,478772
43,113,323323300,310,547
44,113,7,3,4
45,113,17,5,0
45,114,2,302323323,323623622
46,79,7,1,1
47,89,1,3023233,23302023
50,49,72807,63762,9
50,67,137672,32236,11
50,77,291992,19839,22
50,115,2,5,5
51,80,33,8,0
51,114,332330103,2,7
53,78,89,7,21
53,115,189208,147748,6
53,116,4801,6,7
54,6,7,1,1
54,81,1,1,0
54,87,30232332,3311132,452099
54,115,30232332,235633363,228685
55,80,21,2,2
55,86,23311221,302582,125963
55,116,438831,313168,5
55,117,7,4,7
56,80,3,4,9
56,85,23233233,11222,40605
57,5,60,16,10
57,80,3518,8,69
57,85,21,236256345,23311253
57,120,110920,9,7
57,121,0,233233002,22
58,121,10,3023237,23300226
59,85,100,2,23233233
59,121,21,1,23233234
60,72,332332301,0,7
60,85,23,42,14
60,122,30232334,3300133,250503
60,123,332330012,2,1
61,85,15475,5,1
62,15,6,28,4
62,72,30232332,3323012,379400
62,124,1,0,332330020
63,11,8,302323323,331301
63,16,6,7,5
63,71,6,0,332332302
63,72,0,232332332,3013
63,84,227954,36460,11
63,85,402,812,8
63,96,1,0,23233233
63,124,57,232332386,30232538
64,6,116147,22,23
64,7,21567,87738,10
64,10,4,4,0
64,12,323323331,232,823
64,14,171,20,8
64,15,118498,8,66
64,85,0,323312023,275369
64,95,18,2,7
64,96,18878,22619,8
64,97,1,1,30232332
65,6,126277,68916,20
65,7,46565333,547887,90264
65,9,445285,6,3
65,10,1178,19,26
65,11,13,7,323323335
65,12,0,323331233,218714
65,17,3,0,23233233
65,86,1,302323323,312111
65,96,23303000,286211,12111
65,97,10,1,332330230
66,3,8,162,5
66,4,8,4,3
66,5,0,323332303,202096
66,6,323323332,301,17
66,7,37,233233331,11
66,77,235162,148473,25
66,95,4946,11,4
66,96,23233233,3001,58500
66,97,103875,24,20
66,98,332623566,508148,18
66,100,20,2,0
67,7,33,3023245,46565350
67,83,1,0,323323312
67,94,23303320,85166,14281
67,95,295932,169183,362562660
67,96,168694,651,38
67,97,7,236256267,46536238
67,98,30232332,3302300,217262
67,100,8,40,3
67,127,23233233,221,15788
68,5,5,3,0
68,6,19,302323323,323655642
68,16,163410,178991,8
68,19,25,4,0
68,86,323323311,320,839
68,94,23327206,3057572,23396952
68,95,30232354,3303210,57004
68,98,0,232332330,2301
69,7,8,14,9
69,20,4,3023233,23331211
69,94,35,535556936,311038
69,95,53154,232332338,3211
69,96,656118557,302526384,346860639
69,127,7823,19963,8
70,0,4,2,0
70,91,332331103,2,7
70,93,8,1,1
70,94,306909,480200,5
70,95,25,2,2
70,127,23300220,270390,268741
71,6,23045,15,2
71,94,3,0,323323311
71,95,10520,16,1
71,99,323323302,323303163,153277
72,0,2,1,1
72,19,9,3,0
72,20,507,330003233,16866
72,94,9574,323310327,209468
72,96,20,4,0
72,99,6,13,2
72,100,4,323302135,299170
73,20,813820,302359477,3253
73,94,149562,139237,9
73,95,323323310,202,967
73,101,183,479,14
73,103,40,12,13
73,104,2,0,332330110
74,20,9,1,323330004
74,96,0,232332331,3300
74,99,30232332,3313233,180500
74,100,332334585,8,323323307
74,101,56220,302336886,302148
74,102,94894,11,2
74,104,439,497,30232342
74,105,38532,12,10
75,20,9,4,2
75,94,6157,9,7
75,95,27,14,13
75,104,5,5,4
76,91,0,233233203,12
76,95,30347841,3419771,233995
76,104,9,9,6
76,105,8,8,8
76,106,0,233233131,3
