x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices
1,33,1814,683,90,3,1
1,88,3272,1192,110,1,1
3,72,15691,3649,27,1,1
9,91,37366,40444,25,1,1
10,25,11198,3379,61,1,1
10,90,1091,799,4,1,1
11,5,12383,5757,18,11,3
12,102,7183,475,57,2,1
13,102,32823,7271,6,1,1
13,126,98591,7549,3,1,1
14,86,13282,753,8,1,1
14,98,1,7549,7,1,1
14,127,6905,961,43,2,2
15,97,20594,11577,5,1,1
15,126,101853,18327,10,3,3
16,72,10608,530,9,2,2
16,73,33741,6468,5,1,1
16,89,16598,8217,24,18,1
16,96,11007,762,24,1,1
16,125,57035,26986,56,1,1
16,126,9105,2361,104,1,1
17,4,26270,6282,6,1,1
17,70,14023,564,8,1,1
17,98,19622,2990,25,2,2
17,106,9665,589,9,1,1
18,71,7944,478,207,4,3
18,94,41582,18461,35,1,1
18,96,11650,6439,106,2,2
18,108,11865,478,40,1,1
18,123,16140,5442,7,4,1
19,92,10031,3948,79,4,2
19,95,14510,2370,53,2,2
19,97,33254,5791,5,1,1
20,2,3687,642,34,1,1
20,93,9138,588,47,4,2
20,104,31384,42843,31,1,1
20,106,9330,715,29,2,2
20,120,9187,12112,152,1,1
20,123,28062,7085,19,4,1
20,127,19784,5042,21,8,2
21,93,12314,2850,8,7,2
21,95,9438,636,101,2,2
21,96,7835,1662,60,3,2
21,105,11142,601,7,1,1
21,122,117236,37284,5,36,3
22,96,11934,697,15,1,1
22,98,6808,4586,9,1,1
22,103,8945,756,15,1,1
23,94,9613,467,45,8,2
23,98,22712,10864,7,1,1
23,127,37152,7255,13,8,3
24,93,10634,3576,29,4,2
24,110,5767,11124,31,1,1
24,121,148687,19904,4,38,7
24,124,24943,5683,15,1,1
24,125,75297,16585,4,6,3
25,126,14074,4818,15,11,4
25,127,31636,10375,15,9,2
26,32,13996,1675,19,1,1
26,90,121728,90370,8,3,3
26,102,13748,10455,5,1,1
26,126,69914,13848,7,1,1
27,33,5661,7803,10,2,1
