x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
7,78,212206192,10473,212201071,70735397.33333333
7,79,9485,14,9,3161.6666666666665
8,79,1,0,3221221,1
8,80,332234545,2023331,43797,166117272.5
8,81,8,6,1,4
9,78,93524,10,2,46762
9,79,22033331,230185,50034,7344443.666666667
9,80,3221225,265469750,354373653,460175
9,81,923,9,10,307.6666666666667
9,82,3221245,233244544,25263334,536874.1666666666
9,90,0,322332003,420938,0
10,78,22471,9656,322122130,7490.333333333333
10,79,322122110,213,187,322122110
10,80,98602,12035202,25253611,12325.25
10,81,117121,26157,22,29280.25
10,82,9412,9,3,4706
10,90,2,200320322,333103,2
11,78,212423766,75957,14,106211883
11,79,4147,200322143,113238,829.4
11,80,51051,122162053,52299,17017
11,81,25253523,221312323,114330,8417841
11,82,322122024,322345352,54104,107374008
11,83,27454,30201,34,13727
12,78,442185697,156467474,220701,63169385.28571428
12,79,243225,18,12,60806.25
12,80,2,1,0,2
12,82,2,0,644244056,1
13,81,3151,10,4,1575.5
13,82,11,2,1,5.5
13,83,322122033,322355468,71082,107374011
13,84,3,12003222,24443324,1
14,78,8977,10,1,8977
14,79,1,200322122,121331,1
14,81,8,1,1,8
14,82,120032212,2033212,88040,120032212
14,83,8,5,6,8
14,84,322122030,322324153,27235,64424406
14,85,0,221212100,33,0
15,79,6,6,4,6
15,80,67224,12,322122129,33612
15,81,40,32212231,3218,20
15,82,4,1,332235534,2
15,83,212215868,16810,15,70738622.66666667
15,84,112466,33616,322122017,28116.5
16,78,322130310,0,808,322130310
16,79,9,16,3,9
16,80,87241,49439,10,29080.333333333332
16,81,6,4,2,6
16,83,0,221232233,11,0
16,84,129085,54,28,21514.166666666668
16,85,212212231,2,6,212212231
17,78,5,330635151,322448287,1.25
17,79,96944,65031,10,48472
17,80,6371,45,4,3185.5
17,81,288,544,18,96
17,82,245984,9,1,122992
17,83,1,12003221,23230320,1
17,84,200962,94395,212212357,40192.4
17,85,477764122,237000816,654728588,28103771.88235294
18,79,910,462,12,455
18,80,39012,17,3,19506
18,82,322123334,200322133,808,161061667
18,83,202522,251101,3221243,101261
18,84,73,31,120032220,24.333333333333332
18,85,344459813,387870312,25752355,38273312.55555555
19,79,3222,42,17,1611
19,80,333042448,32323027,106269,83260612
19,81,20214,8368,38,20214
19,83,1,1,0,1
19,84,3299931,233254863,25447651,471418.71428571426
19,86,127163,62479,22,25432.6
20,79,58043,64370,14,58043
20,80,39,3,333043413,19.5
20,82,5,2,322130010,2.5
20,83,0,123333220,146489,0
20,84,212221010,1,8,212221010
20,86,950,598,8,950
20,87,16,13,37,16
21,79,16,4,1,8
21,82,13,1,1,13
21,84,0,32212221,112,0
21,85,442154344,124342334,427763,147384781.33333334
21,86,234257,94774,8,234257
21,87,31,233224446,25343335,6.2
22,78,9,1,1,9
22,80,14,4,3221303,4.666666666666667
22,81,33422622,96726,161985,16711311
22,82,80,12,2,80
22,85,10,1,212221012,5
22,86,2,0,322122201,2
22,87,5,6,322122125,2.5
22,88,63279,46335,20,21093
23,80,52,10,2,52
23,81,0,221302031,11,0
23,82,75089,72834,6,75089
23,83,95530,9,3,95530
23,84,15,7,120032212,7.5
23,85,3575,16,13,1787.5
23,86,5,200322126,201110,2.5
23,87,25,6,0,25
23,88,3261748,88130,67750,1087249.3333333333
24,79,210083,93342,12,105041.5
24,80,0,221313010,31,0
24,81,2,212325352,30404443,1
24,83,6,5,2,6
24,84,13,1,1,13
24,85,6162,601,56,3081
24,87,8,1,1,8
24,88,322127937,334451048,25766274,40265992.125
24,89,22306828,111687,68797,11153414
25,78,1,0,3221313,1
25,79,1,12003221,31301112,1
25,80,12,3,322131203,4
25,81,0,131113010,47507,0
25,84,1,1,0,1
25,85,322122331,32,524,322122331
25,88,7,2,1,3.5
25,89,25526775,221233153,64870,5105355
26,80,213130026,9,4,106565013
26,81,5,3,9,5
26,84,6,1,1,6
26,89,36332,26575,31,36332
27,79,477607,171740,56,79601.16666666667
27,81,215822,253900,12,107911
27,82,322131112,102,168,322131112
27,83,111,94,9,111
27,85,2,322653243,322582244,0.6666666666666666
27,87,322122301,122301035,56148,161061150.5
27,90,178,126,11,44.5
27,91,1,0,320323001,1
28,78,8007,20,2,8007
28,79,322131301,212,851,322131301
28,81,13,10,2,13
28,83,643973,572918,30,160993.25
28,84,9446,17,2,4723
28,87,60498,200322128,301102,30249
28,89,11,1,1,11
28,91,3,3,0,3
29,79,120032213,1301320,229825,120032213
29,80,157946,12,11,157946
29,81,10,11,3,10
29,82,120032213,1300133,173908,120032213
29,84,9,1,0,9
29,85,120032212,3012130,52063,120032212
29,87,25589214,51788,3263253,5117842.8
29,88,23,26,120032216,4.6
29,89,9646,28,322122305,3215.3333333333335
29,90,152333055,3010304,404307,76166527.5
29,91,31028,19333,40,31028
30,79,213130131,2,5,213130131
30,80,3221313,1023,73083,3221313
30,81,31400740,98654,114567,15700370
30,83,2396,17,103,2396
30,84,4,1,1,4
30,85,1,1,120032212,1
30,86,212301212,3,8,212301212
30,87,3,233226345,22321113,1
30,88,212231002,0,9,212231002
30,89,1,4,3,1
30,90,28,32032303,325,14
31,81,4,2,0,4
31,82,37,4,120032213,37
31,83,26443265,32329369,213292209,6610816.25
31,86,3,32212302,212303104,1.5
31,87,81398,9651,17,40699
31,88,19,2,2,9.5
31,90,100717,38104,13,33572.333333333336
32,78,3,3,120032213,3
32,80,2,32213130,213131526,1
32,85,6,12003222,23101111,6
32,87,3222230,22203,68397,3222230
32,88,224064,10,1,224064
32,89,120032298,34522260,212328554,24006459.6
32,90,237847,237894,6,237847
32,91,120032042,35245359,152472003,20005340.333333332
33,78,2,0,322223232,2
33,79,1,423552246,326572,0.5
33,81,222313132,1,6,222313132
33,82,120244052,3141765,8769,60122026
33,83,411,5,1,411
33,88,23022023,266046,261537,23022023
33,89,120032228,35243516,222717501,30008057
33,91,32330575,565,32323320,5388429.166666667
33,92,320570174,323362664,154970,106856724.66666667
34,80,322223210,2,230,322223210
34,81,721320,242170,14,240440
34,82,0,32222313,3120,0
34,83,5,7,6,5
34,85,322223101,132,82,322223101
34,87,0,222230222,10,0
34,89,7,1,120032222,7
34,90,1,1,120032032,1
35,78,23322211,69588,72501,23322211
35,79,4044,26,13,808.8
35,82,97718,33,13,24429.5
35,83,19,8,342352226,3.8
35,84,4,223101135,142110,2
35,85,201654,35386,79,100827
35,86,31,11,3222234,10.333333333333334
35,87,6,3,2,6
35,88,29484,94826,4,29484
35,89,10022,10,2,10022
35,90,73973,41,19,36986.5
35,91,1,1,0,1
35,92,2,200320323,320436246,1
36,80,47,423532255,322478733,7.833333333333333
36,83,26496729,234621988,26760309,3785247
36,84,15,200322229,322324314,5
36,86,105239,23,15,52619.5
36,87,6,2,3222230,3
36,88,3,12003222,23022212,3
36,91,4,1,1,4
36,92,2,2,0,2
37,78,0,222233323,32,0
37,79,26554444,80364,120251,13277222
37,81,26444245,223185793,976157,8814748.333333334
37,82,6390,9,8,6390
37,86,9851,18,2,9851
37,87,0,32222310,32,0
37,88,322223025,423345865,61190,107407675
37,89,113838,11,4,56919
37,91,1,0,320330211,1
37,92,33205338,215526042,33543871,4150667.25
38,80,28,12,3,14
38,81,120032228,47446555,26476510,30008057
38,82,222482265,184646,13,111241132.5
38,83,4,9,6,4
38,84,120032232,35323646,342837342,30008058
38,87,4,4,120032222,2
38,88,3,0,544533050,1.5
38,89,544545,304656,5,544545
38,90,676,830,6,676
38,92,88976,46433,7,88976
39,78,9,1,3222234,4.5
39,79,1,12003222,23332333,1
39,80,322223223,331,304,322223223
39,81,34810,17,2,17405
39,82,2,1,342354332,1
39,84,64,12,1,64
39,85,2,2,0,2
39,86,1,1,7,1
39,87,25,5,19,25
39,88,222375042,71386,14,55593760.5
39,89,4853,32,19,4853
39,91,2865,15,10,573
39,92,1,530521542,297159,0.5
39,93,2159,6,1,2159
40,81,38481,14949,15,12827
40,82,6,2,1,3
40,85,222651495,68141,19,74217165
40,87,26323332,222239352,59409,8774444
40,88,165224,93933,6,82612
40,89,120032234,3100026,284704,30008058.5
40,93,320705250,232834,569,64141050
41,79,223012136,32223017,343045473,55753034
41,80,463773341,612208,384771,115943335.25
41,81,37607,40634,7,37607
41,82,46224,5,5,46224
41,85,3162,28555,12,1581
41,89,105044,11,25,105044
41,90,0,203321321,12,0
41,91,24426,34077,13,24426
41,92,3,2,153243156,1
42,80,13,32223009,343046786,3.25
42,81,94559,58737,33,31519.666666666668
42,82,4,200322230,322263266,2
42,83,345354336,223609313,273775,115118112
42,85,21,6,0,21
42,86,7,4,120032222,7
42,87,20,12003235,26335438,5
42,88,26334574,222442206,322477505,5266914.8
42,89,345990101,457573477,26870405,28832508.416666668
42,90,3222232,12013223,32294415,1611116
42,91,32123133,17591,43045,32123133
43,78,37801,907,21,37801
43,79,171141,22,17,42785.25
43,81,3,2,0,3
43,88,0,32222311,2010,0
43,89,120314420,203513459,119319,15039302.5
43,90,41,4,3203324,10.25
43,91,3203321,32020,27476,3203321
43,93,9,32033218,2211,3
43,94,109974,153547,153055159,36658
44,80,98,15,7,49
44,85,278935,5,15,278935
44,87,6,8,3,6
44,88,184270,53348,13,92135
44,89,222311339,26,342343437,37051889.833333336
44,90,320642305,84409,886,80160576.25
44,92,29978,19,2,14989
44,93,19,2,2,19
44,94,153084457,222026,141775,38271114.25
45,78,8,6,4,8
45,80,322230113,331,289,322230113
45,82,8,15,7,4
45,83,505893,26067,11,252946.5
45,84,29901,3067,14,14950.5
45,86,92,14,1,92
45,90,307206,532697796,365429,76801.5
45,94,34241156,247465322,31194482,5706859.333333333
46,81,30113223,222371125,43739,15056611.5
46,82,3222301,13230,74264,3222301
46,86,3222231,222262320,63560,1611115.5
46,87,8677,423435564,322648405,1446.1666666666667
46,90,33220301,309617,244502,33220301
46,91,101,23,120032039,25.25
46,92,2,1,320332310,1
46,94,10,8,3203312,3.3333333333333335
47,78,131693,118651,7,43897.666666666664
47,80,3,3,0,3
47,81,332983,206040,6,332983
47,82,80289,50,48,40144.5
47,83,322223136,12003425,30113454,161111568
47,85,12,7,5,6
47,87,120032227,3113335,322566,40010742.333333336
47,88,382701,342223,5,382701
47,89,81,992,6,81
47,91,3203335,215355708,36517570,800833.75
47,93,5,1,1,5
47,94,602,528,320332062,120.4
48,80,6,2,6,6
48,81,1,430435562,131935,0.5
48,83,39,26,3222311,7.8
48,84,1,200322223,131213,1
48,85,232699,6,5,232699
48,87,7,32222311,222316342,3.5
48,89,322789564,285388,491,107596521.33333333
48,90,173602,17,6,86801
48,91,9,38,2,4.5
48,92,153355139,35243556,49949,30671027.8
48,93,33210224,8,7,16605112
48,94,320378986,532377702,128404,45768426.571428575
49,79,5,3,2,5
49,80,2306,20,44,768.6666666666666
49,81,19,3,644460250,6.333333333333333
49,82,65,985,19,32.5
49,83,14,2,2,14
49,84,4,223131211,545744169,1.3333333333333333
49,86,7,12003225,26353243,2.3333333333333335
49,88,222311332,2,6,222311332
49,91,38157,9530,16,12719
49,92,356525,222513981,47654589,71305
49,93,120032079,34202524,302726,40010693
49,94,226412446,3748957,3450561,20582949.636363637
49,95,48904,210039735,68,16301.333333333334
50,79,4,1,322230132,2
50,85,0,32223012,2231,0
50,86,120032223,122230,101892,120032223
50,87,3222301,22110,21325,3222301
50,88,30122103,32365,17181,30122103
50,89,223012133,1,0,223012133
50,92,29,1,0,29
50,93,14231328,93936,220515541,3557832
50,94,90236,3071560,97289,7519.666666666667
50,95,642028776,214335752,323431595,58366252.36363637
51,79,9,3,3,4.5
51,80,120032229,130206,242932,60016114.5
51,81,253627,230113,13,84542.33333333333
51,82,9,200322246,130128,4.5
51,83,183707,980,3222335,36741.4
51,84,8349,840,19,4174.5
51,85,15,6,120032223,15
51,88,9,222301226,120032234,3
51,89,120032224,32345023,223068553,40010741.333333336
51,90,120032101,2123121,51787,120032101
51,91,101212315,32101213,221247548,25303078.75
