x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,4,211121021,323,692,211121021
0,5,112,863,22,112
0,19,10040,9,1,10040
0,20,9489,5044,21,4744.5
0,21,120021033,131206,38737,60010516.5
0,22,210542288,390578,991,52635572
0,23,24389,23566,18,8129.666666666667
0,24,49771,965,14,24885.5
0,25,1,1,0,1
0,27,17,2,2,8.5
0,28,2,1,2102232,1
0,29,2114766,32142,36825,1057383
0,30,23231364,7464,957,11615682
0,37,19,3,3,9.5
0,38,1,113001001,3013,0.5
0,39,1,5,2,1
0,40,130010026,149,461,65005013
0,41,36360,23652,22,36360
0,48,55874,12191,50,27937
0,49,130002328,9,130002431,43334109.333333336
0,50,33432708,4886003,228775,8358177
0,51,231169,350,130002361,57792.25
0,52,33123815,2231179,417674,6624763
0,53,0,113000223,1112,0
0,57,56,25,33113000,56
0,59,253227,189319,66,84409
0,61,16,7,0,16
0,62,6,9,1,6
0,70,123321208,201,262,61660604
0,71,10524,652330321,214880,2631
0,72,22,16,1,22
0,73,1,0,311233212,1
0,79,21112347,3230,640,10556173.5
0,80,8283,761,28,8283
0,82,5,5,3,5
0,94,0,320312120,5878,0
0,101,58714,66204,3,58714
0,102,4,52,10,4
1,2,21139828,90300,20771,10569914
1,3,45,22,2,22.5
1,4,1,200211121,21332,1
1,9,2103222,115224336,22119250,701074
1,10,22101113,9235,4651,22101113
1,12,4962,23,7,2481
1,17,5,200210312,210623534,2.5
1,18,210312310,320,589,210312310
1,21,0,21030020,3131,0
1,22,9,3,4,9
1,23,210230322,321,629,210230322
1,25,17,5,1,17
1,31,0,223103030,95469,0
1,32,129421,169684,7,129421
1,33,680,739,9,680
1,39,173362,144654,38,173362
1,40,0,10001123,287285,0
1,48,8,1,5,8
1,49,107,37,7,53.5
1,50,7,444130232,312032,3.5
1,51,4,9,4,4
1,52,38106,23495,38,12702
1,58,113120,0,9,113120
1,62,20,4,3,20
1,63,13,332253015,360104,4.333333333333333
1,64,236592,68,19,78864
1,70,53,17,0,53
1,72,73062,17,143,73062
1,74,365232354,1200331,22800,182616177
1,78,824,650,14,824
1,79,14,1,1,14
1,85,9625,82,2,9625
1,88,365144434,112653064,13872,121714811.33333333
1,89,14,17,1,14
1,97,20311323,57901,47503,20311323
1,101,310201310,0,0,310201310
1,102,5044,167,49,1681.3333333333333
1,105,2051476,88899,51927,683825.3333333334
2,0,0,111211001,11,0
2,2,2111211,110,18389,2111211
2,4,2,2,0,2
2,8,9475,5467,28,4737.5
2,9,14,2,2103222,4.666666666666667
2,11,29726,18281,13,29726
2,13,53,1,1,53
2,15,0,21031313,1222,0
2,16,151333261,3122312,9826,75666630.5
2,17,29,3,2,9.666666666666666
2,18,0,312310330,50458,0
2,19,2103032,32033,14847,2103032
2,20,2312101,258814,19143,2312101
2,21,2,1,150042032,1
2,22,30013030,3,9,30013030
2,26,29,1,1,29
2,27,210223311,310,224,210223311
2,28,107344,16802,26,35781.333333333336
2,34,86012,17,13,43006
2,35,124000,171327,16,62000
2,38,4678,9,5,2339
2,39,33113008,2323,34463789,11037669.333333334
2,40,1000223,3,5,1000223
2,46,33113000,2310031,294778,33113000
2,47,231003,0,6,231003
2,51,8,1,33343203,4
2,52,313743167,300397848,332581,78435791.75
2,53,12,5,33336200,4
2,63,6,0,130001123,6
2,64,938,918,39,469
2,66,37,19,33113000,37
2,71,386,843,123321218,193
2,73,0,112332120,1112,0
2,76,5037,16,3,5037
2,78,5849,90,1,5849
2,88,1,0,332032112,1
2,89,4927,12,1,4927
2,91,24,4,0,24
2,101,343313640,2013303,52809,171656820
2,102,0,102013213,43728,0
2,105,344343330,114335532,121564,114781110
2,106,69968,3,4,69968
3,0,3,12002111,21100112,3
3,3,73077,9955,26,24359
3,4,1,0,211121021,1
3,5,35185,27885,13,35185
3,9,0,103303110,13,0
3,15,4,21032020,32022364,2
3,16,120021032,202132,15416,120021032
3,18,1,1,0,1
3,20,1,12002103,13230120,1
3,21,1,1,120021031,1
3,27,7413,5,7,3706.5
3,35,4387,6,3,4387
3,39,121,83,41,60.5
3,40,46,24,8,23
3,44,311465137,3256,12087,155732568.5
3,46,89,1,1,89
3,52,31,8,2,15.5
3,53,22,113000234,33344042,7.333333333333333
3,61,42,25,48,42
3,63,429108,221156,30,143036
3,64,324870,168653,126,108290
3,71,8436,36,10,4218
3,72,2,1,0,2
3,73,26453,24139,29,26453
3,98,1,1,0,1
3,102,6934,331123114,13263,3467
4,5,24,11,2,24
4,6,3,2,2111211,1.5
4,9,3,12002103,32414324,1.5
4,10,30160353,48396,21656,15080176.5
4,11,7,1,3,7
4,13,1,0,210322110,1
4,14,210322111,522320576,130308,70107370.33333333
4,15,6,6,120021032,6
4,16,32020212,2,5,32020212
4,17,3975,72,7,1987.5
4,18,1,1,1,1
4,20,1,0,2103132,1
4,21,60519,5168,19,15129.75
4,23,0,102311012,31,0
4,27,7,4,8,7
4,29,1,4,1,1
4,30,1,230332301,210236685,0.5
4,31,7,1,1,7
4,37,1,200210223,103031,1
4,38,147299,29,46,147299
4,40,1077710,78783,37,538855
4,41,1790,36,21,596.6666666666666
4,42,0,300100033,31,0
4,46,18,46,49,18
4,52,28,5,90,28
4,61,348714,43967,28,174357
4,63,33113031,1130111,301343,16556515.5
4,67,112303,1,0,112303
4,68,5548,14,6,5548
4,73,23,101,4,23
4,77,3,1,0,3
4,78,9,4,33112332,9
4,80,4416,28,2,4416
4,95,34,7,33112332,34
4,98,31,13,4,15.5
4,101,0,112310201,3303,0
4,102,32155,34836,11,16077.5
4,103,123102035,212,123102602,61551017.5
5,3,4,1,1,4
5,10,2103303,10111,37251,2103303
5,15,9,7,0,9
5,18,85,1,1,85
5,21,126386,14,7,126386
5,22,1,0,31313123,1
5,30,2,200210231,332303,1
5,31,7,1,1,7
5,38,69973,66885,29,69973
5,40,33113001,20002,143067,33113001
5,41,27,88,16,27
5,42,1,3311300,10003332,1
5,43,38,7,311300100,19
5,46,62061,40402,25,62061
5,54,14,113000120,33115211,7
5,55,1350,35,1,675
5,56,130001132,120,565,130001132
5,62,24,6,0,24
5,63,93,113000164,33113126,31
5,64,130001130,20,843,130001130
5,67,33113000,114123144,121405,16556500
5,68,3,8,6,3
5,73,332120301,3,9,332120301
5,75,33112332,1203032,11889,33112332
5,76,8,1,1,8
5,77,57,2,1,57
5,78,37856,17980,26,37856
5,80,365237960,1133264,58477,91309490
5,81,123321120,302,140,123321120
5,87,21,1,1,21
5,94,38,11,0,38
5,100,1,331123320,312121,1
5,102,6,1,1,6
6,0,112110310,0,2,112110310
6,1,478119,268070,4,478119
6,4,123,655,16,123
6,10,2,1,0,2
6,13,78,8,4,39
6,14,1,1,0,1
6,15,11,5,5,11
6,21,13221120,32085,40227,13221120
6,23,1,1,0,1
6,27,82466,58967,9,82466
6,32,99550,10,1,99550
6,34,22310322,1,1,22310322
6,36,2,16,6,1
6,37,2,1,0,2
6,45,10003213,193121,142712,10003213
6,54,28,0,113221,28
6,55,35,96,32,17.5
6,56,0,1132121,192871,0
6,61,1131222,142563,122381,1131222
6,62,311300011,30133,50566,311300011
6,63,27,80,27,27
6,65,7,332260022,337119,3.5
6,68,208025,240667,28,208025
6,77,6496,27,31,6496
6,78,48,16,4,48
6,79,0,112332112,2010,0
6,85,45598,38490,66,22799
6,92,331554506,38203,26582,165777253
6,100,9,0,123320312,9
6,102,74,78,310201368,37
7,0,35,1,112110310,17.5
7,1,120028202,1103106,73856,60014101
7,9,19,2,1,19
7,18,9844,2666,18,9844
7,20,3,3,0,3
7,21,2103132,103153332,55016,1051566
7,23,10,5,4,10
7,24,14,12002102,33203543,7
7,25,33203532,99983,128483,16601766
7,26,33654,13628,11,33654
7,31,253,79,7,253
7,34,2,21022312,231,1
7,35,120048548,3137685,271661,60024274
7,37,10,71,6,10
7,38,31,3311300,531543235,10.333333333333334
7,39,321320123,300286708,226209,107106707.66666667
7,40,75,21,33113001,75
7,41,16,113001002,1002004,8
7,47,9,28,23,4.5
7,48,334,137,0,334
7,49,42,0,311300023,42
7,54,50,7,0,50
7,55,33467342,1330345,214244,11155780.666666666
7,56,38,331130006,130133254,12.666666666666666
7,57,160696,149157,24,160696
7,58,50,22,0,50
7,60,40,3311300,312431242,20
7,61,311300011,300042535,89339,155650005.5
7,62,0,300011302,0,0
7,63,1246189,184751,135235,415396.3333333333
7,64,3836,48,33,1918
7,65,27,8,130001131,9
7,66,43,9,33225310,21.5
7,77,1,1,9,1
7,79,34176,23,332112204,17088
7,87,18792,18,22,9396
7,91,0,233203213,11,0
7,101,78,32,33112310,78
7,103,31,12,0,31
7,104,12,9,0,12
8,0,3,2,120021112,3
8,1,0,21112110,3102,0
8,6,17,5,2,17
8,9,52149,8,1,52149
8,13,3038,39,1,3038
8,16,0,103202201,33,0
8,22,13,2,1,13
8,25,210249448,12688,68,105124724
8,26,4769,9,1,4769
8,27,10,7,2,5
8,31,11,200210237,202112,3.6666666666666665
8,36,21794,31091,9,10897
8,40,204234,22,52,204234
8,41,56,26,0,56
8,46,2343,7,19,2343
8,47,5,2,8,5
8,53,82398,6,127,82398
8,55,11,7,0,11
8,56,71236,14898,274,35618
8,57,66,42,10,33
8,58,52,113,109,17.333333333333332
8,60,157017,118714,53,78508.5
8,61,31,61,42,31
8,62,33113058,114130436,33466554,8278264.5
8,64,625,70,11,312.5
8,65,10,3311301,312430212,3.3333333333333335
8,66,36,113000152,33228630,12
8,67,8766,37,93,2191.5
8,68,1366664,245699,170705,455554.6666666667
8,69,38,19,0,38
8,70,3918,20,1,3918
8,71,22,2,1,22
8,75,2,1,0,2
