x,y,avg_d_kbps,avg_u_kbps,avg_lat_ms,average
0,87,172922,161643,18,43230.5
0,94,19,21,5,9.5
0,97,120022111,1331001,15097,120022111
0,99,11674218,992887,522463,3891406
0,100,34326,21397,7,34326
0,103,7,1,1,7
0,104,12,12002135,3434134,4
0,106,2133013,1100,63377,2133013
0,112,1,200213301,210233,1
0,115,14,1,1,14
0,117,421,17,9,210.5
0,118,381,672,8,190.5
0,119,1,132330113,2133042,0.5
0,120,33011322,273584,218075,33011322
0,121,1619,26,4,539.6666666666666
0,122,2,232332212,213409901,0.6666666666666666
0,124,22438,32456,10,22438
1,87,9,5,4,9
1,88,3,200230000,12212,3
1,91,88,4,9,88
1,113,0,301210232,52840,0
1,117,543421414,321,517,271710707
1,118,209716,179001,4,209716
1,120,56932,51103,19,56932
1,121,3,9,6,3
1,122,23,1,1,23
1,123,323232112,200213233,332213,161616056
1,124,2,2,9,2
1,125,1,200213232,313233,1
1,126,6,232313236,77418,3
1,127,213905031,533918,213233188,53476257.75
2,86,17,3,2,8.5
2,87,32751,4199,51,10917
2,88,120023000,23020002,93975,60011500
2,89,160143,16,40,53381
2,90,12048,176462,85210,4016
2,91,4969,151443,115722,2484.5
2,100,2211113,11231,97113,2211113
2,102,98,3,4,98
2,103,5,10,5,5
2,107,0,133013011,20,0
2,112,37,6,3,18.5
2,113,135561,77357,213301216,45187
2,115,11,1,1,11
2,116,30,1,120021330,30
2,117,2,3,5,1
2,118,6,200213301,213502533,3
2,119,0,301201323,65990,0
2,120,269183,10,8,67295.75
2,121,120021328,36328534,35503507,30005332
2,122,323300310,1,8,323300310
2,125,9795,7,7,9795
2,127,50,20,1,25
3,87,22001,300146172,141231,11000.5
3,88,4,1,0,4
3,89,3,0,2012,3
3,90,949,12002724,12017,474.5
3,91,2300000,12003,13682,2300000
3,94,82486,77616,15,41243
3,97,0,22111133,1003,0
3,112,5920,11,10,2960
3,114,213302053,709,687,106651026.5
3,115,235212,6,4,117606
3,116,1,0,330120221,1
3,117,6,1,1,6
3,121,1,1,0,1
3,122,331615,236448,443322439,110538.33333333333
3,127,32303139,19688,11257,16151569.5
4,87,2300004,22004,47953,1150002
4,88,8,34,5,8
4,89,230147119,99822,120023506,57536779.75
4,90,179347,161649,2470017,44836.75
4,91,0,300000120,10,0
